NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 8, Albany County, New York",1400000US36001000800,2169,35.5,323,1526,0,143,0,102,1313,845,179,666,1702,1361,86100,0,2153,903,13845,0,24875,1521,335,74,1239,1118,1071,144,36,001,000800
"Census Tract 11, Albany County, New York",1400000US36001001100,1107,48.5,637,394,0,0,0,76,834,621,41,580,819,641,143100,9,1102,465,24412,9,17639,700,281,99,876,738,792,175,36,001,001100
"Census Tract 14, Albany County, New York",1400000US36001001400,3413,30.1,2852,285,0,204,0,14,2933,2421,520,1901,2499,1931,250000,0,3413,552,36374,71,31569,2259,814,46,3021,2789,2341,1650,36,001,001400
"Census Tract 15, Albany County, New York",1400000US36001001500,4181,26.0,3001,666,22,388,0,22,2410,1955,265,1690,3486,3129,184500,0,4168,1280,24179,0,29761,3147,576,37,3323,2786,1894,1071,36,001,001500
"Census Tract 16, Albany County, New York",1400000US36001001600,3903,27.9,3230,288,9,232,0,63,1989,1695,705,990,2011,1596,195800,0,3707,1159,23732,0,39250,2925,505,33,2965,2670,1806,923,36,001,001600
"Census Tract 17, Albany County, New York",1400000US36001001700,4269,35.5,3248,522,19,275,0,58,2023,1837,761,1076,2157,1806,259500,0,4132,323,37791,199,62168,2796,818,88,3105,2536,2396,1436,36,001,001700
"Census Tract 18.01, Albany County, New York",1400000US36001001801,6904,48.5,5985,382,0,353,0,44,3496,3323,2476,847,1369,795,210600,0,6884,493,41817,165,75219,5197,766,33,4481,3686,3993,2337,36,001,001801
"Census Tract 18.02, Albany County, New York",1400000US36001001802,4181,44.1,3466,292,0,220,0,33,2167,2061,1255,806,1298,697,182800,0,4166,504,29652,0,52960,2976,511,49,2815,2032,2307,884,36,001,001802
"Census Tract 19.01, Albany County, New York",1400000US36001001901,2839,37.9,2424,235,0,18,0,32,1270,1159,847,312,731,486,184600,0,2827,296,31924,13,67898,2330,345,31,2051,1930,1646,985,36,001,001901
"Census Tract 19.02, Albany County, New York",1400000US36001001902,2722,44.3,1981,578,18,64,0,31,1257,1221,1150,71,115,85,176300,0,2722,94,35994,32,69529,2172,289,56,1715,1614,1536,829,36,001,001902
"Census Tract 20, Albany County, New York",1400000US36001002000,5639,32.8,3315,1321,0,101,0,454,2739,2394,1139,1255,2705,2148,165100,0,5478,1084,26544,0,51089,4088,845,143,3819,3044,2913,1145,36,001,002000
"Census Tract 21, Albany County, New York",1400000US36001002100,3188,25.7,1499,984,32,455,0,109,1520,1075,126,949,1947,1514,170500,0,2421,664,15150,0,27321,2015,502,82,2484,1885,1553,542,36,001,002100
"Census Tract 22, Albany County, New York",1400000US36001002200,2386,29.7,1363,521,0,118,0,233,1658,1400,359,1041,1840,1477,169600,0,2386,358,28939,11,41488,1380,569,37,1958,1644,1364,785,36,001,002200
"Census Tract 23, Albany County, New York",1400000US36001002300,1927,33.8,617,1208,0,25,14,11,1356,1064,314,750,1211,785,118800,0,1904,393,21272,9,27197,1325,339,84,1383,1211,1085,334,36,001,002300
"Census Tract 25, Albany County, New York",1400000US36001002500,2183,29.3,419,1391,19,22,0,145,1603,1026,146,880,1719,1162,103100,0,2170,894,16553,12,24191,1546,450,92,1453,1297,1141,112,36,001,002500
"Census Tract 26, Albany County, New York",1400000US36001002600,5278,29.0,996,3315,0,406,0,342,2461,2102,884,1218,3024,1983,103700,0,5278,1358,17487,0,34182,3718,463,108,3154,2832,2403,383,36,001,002600
"Census Tract 127, Albany County, New York",1400000US36001012700,2396,45.6,2314,31,10,0,0,34,1315,1223,552,671,1103,697,136300,0,2396,166,36596,10,53750,1883,304,13,1800,1613,1576,346,36,001,012700
"Census Tract 128, Albany County, New York",1400000US36001012800,3669,35.4,3124,261,16,0,0,90,2033,1628,608,1020,2157,1634,125300,0,3651,1121,18347,0,34154,2932,450,45,2417,2123,2112,326,36,001,012800
"Census Tract 129, Albany County, New York",1400000US36001012900,3112,38.8,2808,139,0,33,0,40,1896,1627,357,1270,2227,1237,132400,0,3112,580,18838,0,26917,2543,301,13,1925,1745,1652,228,36,001,012900
"Census Tract 130, Albany County, New York",1400000US36001013000,6955,45.1,6525,120,18,154,0,0,3136,3001,1998,1003,1792,888,162300,0,6740,511,28882,21,56648,5962,543,43,4387,4102,3886,860,36,001,013000
"Census Tract 131, Albany County, New York",1400000US36001013100,2587,39.4,2340,104,14,29,0,55,1279,1168,481,687,1400,862,129900,0,2587,331,28863,26,54327,2306,169,37,1794,1648,1518,368,36,001,013100
"Census Tract 132, Albany County, New York",1400000US36001013200,3669,34.6,3371,276,15,0,0,7,1839,1707,538,1169,2398,1595,133000,0,3623,664,19398,0,35819,3222,371,18,2008,1974,1790,290,36,001,013200
"Census Tract 133, Albany County, New York",1400000US36001013300,4482,31.6,3667,461,12,48,0,127,2275,2148,827,1321,2745,2214,135200,0,4481,454,24123,6,43873,3631,568,80,3096,2825,2618,532,36,001,013300
"Census Tract 134, Albany County, New York",1400000US36001013400,2140,39.8,1902,238,0,0,0,0,1157,1025,459,566,1002,520,135100,0,2115,140,28196,9,48966,1919,205,7,1538,1466,1197,259,36,001,013400
"Census Tract 135.03, Albany County, New York",1400000US36001013503,4113,39.2,3484,169,0,336,0,42,1797,1780,1019,761,1112,877,286200,0,4102,255,35977,76,63871,3209,414,38,2912,2554,2472,1140,36,001,013503
"Census Tract 135.05, Albany County, New York",1400000US36001013505,2710,47.3,2607,82,0,6,0,0,1037,1037,979,58,106,63,206500,0,2710,213,32427,6,80583,2255,321,22,1474,1371,1315,585,36,001,013505
"Census Tract 135.06, Albany County, New York",1400000US36001013506,6500,40.1,4985,598,0,817,0,38,2686,2543,1699,844,1771,1457,215600,0,6398,737,33108,153,69448,4818,651,377,4024,3387,3439,1520,36,001,013506
"Census Tract 135.07, Albany County, New York",1400000US36001013507,3107,34.8,2479,37,0,372,0,97,1215,1112,699,413,1341,1282,235700,0,3107,629,33689,46,87500,2211,380,68,1861,1511,1673,762,36,001,013507
"Census Tract 135.08, Albany County, New York",1400000US36001013508,6853,41.9,5938,276,0,487,0,97,2545,2503,2099,404,814,659,238300,39,6830,376,41450,160,83922,5248,989,37,4084,3670,3644,1919,36,001,013508
"Census Tract 136.01, Albany County, New York",1400000US36001013601,9053,27.4,7834,251,0,699,0,90,3264,3037,1781,1256,2332,2047,285800,34,6955,503,32379,291,66455,6243,1877,107,6423,5521,3747,2247,36,001,013601
"Census Tract 136.02, Albany County, New York",1400000US36001013602,4157,35.4,3136,348,0,438,0,137,2046,1899,619,1280,2355,1670,226000,28,4142,517,47245,153,66455,2852,620,45,2828,2358,2283,1217,36,001,013602
"Census Tract 137.03, Albany County, New York",1400000US36001013703,2765,43.2,2055,480,7,85,0,108,641,617,596,21,58,52,230400,0,1488,47,32372,90,92736,2192,335,58,1864,1695,1652,383,36,001,013703
"Census Tract 137.05, Albany County, New York",1400000US36001013705,6453,47.0,5764,266,0,166,0,157,2777,2592,1924,668,1429,972,216600,0,6414,528,33527,82,73564,5259,701,49,3785,3391,3346,1193,36,001,013705
"Census Tract 137.06, Albany County, New York",1400000US36001013706,2103,46.5,1939,65,0,78,0,4,806,792,765,27,62,62,362600,0,2103,12,51341,129,105833,1508,349,30,1270,1097,1091,732,36,001,013706
"Census Tract 137.07, Albany County, New York",1400000US36001013707,6105,48.0,5520,164,0,123,0,141,2503,2482,1994,488,994,708,253000,16,5795,398,41520,212,74167,4782,802,91,3705,3210,3078,1426,36,001,013707
"Census Tract 138.01, Albany County, New York",1400000US36001013801,6986,42.9,6446,183,13,163,0,75,3065,2877,2439,438,963,353,178300,0,6982,430,34521,60,67869,6023,600,18,4626,4334,4145,1032,36,001,013801
"Census Tract 138.02, Albany County, New York",1400000US36001013802,4193,41.3,3897,59,15,188,0,0,1541,1521,1489,32,147,147,250800,12,4185,45,39661,100,100398,3669,205,9,2788,2552,2357,1211,36,001,013802
"Census Tract 139.01, Albany County, New York",1400000US36001013901,2452,46.9,2268,55,6,86,0,15,1063,1044,980,64,82,64,176200,0,2452,144,31600,24,65000,2113,163,28,1519,1407,1400,460,36,001,013901
"Census Tract 139.02, Albany County, New York",1400000US36001013902,5365,43.6,4745,223,0,204,0,16,2302,2203,1801,402,794,478,198800,0,5365,138,42469,134,73524,4083,542,12,3501,3048,3079,989,36,001,013902
"Census Tract 140.01, Albany County, New York",1400000US36001014001,4141,45.1,3450,359,0,196,0,56,2067,1998,1061,937,1551,1125,175600,0,4116,220,30374,14,51461,3174,552,42,2574,2305,2094,596,36,001,014001
"Census Tract 140.02, Albany County, New York",1400000US36001014002,4446,39.3,3796,445,7,152,0,0,1955,1846,1238,608,1346,683,168700,0,4432,386,27383,0,51790,3714,317,22,2929,2591,2354,573,36,001,014002
"Census Tract 141, Albany County, New York",1400000US36001014100,5371,44.9,5053,47,0,221,0,50,2250,2207,1520,687,1118,631,280700,32,5324,216,40637,193,79063,3904,1002,25,2999,2622,2704,1619,36,001,014100
"Census Tract 142.01, Albany County, New York",1400000US36001014201,5930,42.3,5456,76,0,177,0,37,2266,2207,1695,512,1031,737,252300,24,5813,148,36759,141,83717,4476,1200,25,3601,3432,3140,1637,36,001,014201
"Census Tract 142.02, Albany County, New York",1400000US36001014202,5900,41.1,5139,82,0,545,0,42,2591,2431,1661,770,1471,1047,270000,0,5900,263,45701,198,92964,4190,985,60,3573,3128,3357,2056,36,001,014202
"Census Tract 142.03, Albany County, New York",1400000US36001014203,5611,46.0,5330,154,0,59,0,24,2465,2389,1901,488,815,530,297200,0,5611,318,46972,285,90631,3979,1378,34,3504,3281,3321,2193,36,001,014203
"Census Tract 143.01, Albany County, New York",1400000US36001014301,2752,44.0,2494,207,11,0,0,4,1123,995,750,245,555,406,172400,0,2599,267,26350,11,54175,2266,410,9,1700,1618,1283,314,36,001,014301
"Census Tract 143.02, Albany County, New York",1400000US36001014302,7918,39.1,7197,115,11,398,10,151,2955,2886,2495,391,808,525,270900,11,7918,112,41131,302,96268,6046,1324,86,4948,4205,4416,2577,36,001,014302
"Census Tract 144.01, Albany County, New York",1400000US36001014401,4219,44.6,4042,102,0,37,0,9,2029,1739,1349,390,672,223,176800,12,4172,206,32812,60,66065,3502,525,23,2916,2670,2690,510,36,001,014401
"Census Tract 144.02, Albany County, New York",1400000US36001014402,3291,37.9,2709,292,0,13,0,269,1589,1302,937,365,733,467,165200,0,3280,127,28471,34,60045,2449,396,213,2011,1628,1900,242,36,001,014402
"Census Tract 145.01, Albany County, New York",1400000US36001014501,2251,46.4,2183,10,0,23,0,0,1018,918,874,44,66,66,271100,16,2251,127,52436,110,81750,1878,280,31,1425,1371,1287,725,36,001,014501
"Census Tract 145.02, Albany County, New York",1400000US36001014502,3613,38.1,3396,0,17,0,0,182,1486,1353,1087,266,631,487,224000,20,3613,337,38089,116,67697,2932,463,12,2243,2135,1934,848,36,001,014502
"Census Tract 145.03, Albany County, New York",1400000US36001014503,2789,40.7,2577,19,8,93,0,27,1094,1067,867,200,416,213,233500,0,2789,227,34848,41,79185,2341,347,13,1683,1607,1550,776,36,001,014503
"Census Tract 146.06, Albany County, New York",1400000US36001014606,3689,45.4,3438,113,6,117,0,0,1463,1415,1336,79,212,146,217500,0,3689,74,42492,103,86280,2716,651,15,2445,2212,2126,986,36,001,014606
"Census Tract 146.07, Albany County, New York",1400000US36001014607,8577,41.5,7904,89,11,500,0,1,3164,3108,2808,300,673,583,266300,0,8577,376,42976,344,104079,6708,1160,23,5542,4955,4857,2741,36,001,014607
"Census Tract 146.08, Albany County, New York",1400000US36001014608,4472,24.5,3853,46,6,344,0,52,1190,1190,903,287,684,342,192100,0,2849,171,22959,29,72421,3322,567,32,3255,2535,1541,612,36,001,014608
"Census Tract 146.09, Albany County, New York",1400000US36001014609,4454,37.3,3604,104,0,521,14,16,2490,2322,1223,1099,1855,1475,194800,30,4381,383,44506,123,63903,3077,597,73,3298,2683,2913,1677,36,001,014609
"Census Tract 146.11, Albany County, New York",1400000US36001014611,1750,41.3,1473,16,0,244,0,8,819,783,480,303,534,300,346900,3,1750,179,46721,65,77651,1336,156,0,1155,983,1105,603,36,001,014611
"Census Tract 146.12, Albany County, New York",1400000US36001014612,1578,45.8,1548,0,0,0,0,16,708,649,455,194,376,230,237800,3,1578,72,33792,35,66458,1345,199,7,1034,1003,913,377,36,001,014612
"Census Tract 146.13, Albany County, New York",1400000US36001014613,2780,48.9,2568,99,0,47,0,52,1256,1200,864,336,524,180,241600,24,2655,18,38406,57,70625,2135,558,25,1858,1753,1742,527,36,001,014613
"Census Tract 146.14, Albany County, New York",1400000US36001014614,5512,38.7,4791,53,0,557,0,75,2330,2199,1228,971,1744,1382,277100,33,5512,275,41331,212,83878,3687,886,122,3432,2733,3090,1995,36,001,014614
"Census Tract 146.15, Albany County, New York",1400000US36001014615,2377,36.0,1691,89,0,485,0,96,1269,1140,236,904,1582,1316,255600,0,2213,101,42617,69,80982,1238,550,34,1728,1301,1322,876,36,001,014615
"Census Tract 147, Albany County, New York",1400000US36001014700,2707,44.5,2649,0,0,5,0,22,1138,1011,958,53,185,107,204400,0,2698,223,32519,67,71406,2269,362,15,1717,1643,1577,395,36,001,014700
"Census Tract 148.01, Albany County, New York",1400000US36001014801,2812,45.5,2685,83,0,44,0,0,1564,1161,1049,112,294,176,177100,0,2812,97,31849,26,66006,2391,248,11,1840,1728,1711,515,36,001,014801
"Census Tract 148.02, Albany County, New York",1400000US36001014802,1835,48.3,1779,27,4,0,0,0,1191,783,708,75,238,109,179900,7,1816,384,30143,19,58578,1461,297,16,1146,1095,1075,336,36,001,014802
"Census Tract 148.03, Albany County, New York",1400000US36001014803,3378,43.9,3275,19,0,0,0,0,1717,1429,1224,205,380,315,173600,0,3378,364,29939,51,62214,2781,449,39,2154,2019,1917,514,36,001,014803
"Census Tract 9402, Allegany County, New York",1400000US36003940200,0,-666666666.0,0,0,0,0,0,0,7,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,36,003,940200
"Census Tract 9501, Allegany County, New York",1400000US36003950100,2571,43.4,2496,0,5,11,0,16,1733,1108,899,209,474,290,69800,0,2567,311,22818,0,46333,2263,248,21,1533,1490,1425,176,36,003,950100
"Census Tract 9503, Allegany County, New York",1400000US36003950300,4641,29.6,4505,35,0,58,3,17,1966,1529,1118,411,820,601,82800,12,3587,556,17456,6,44938,3273,1168,88,3133,2918,1934,578,36,003,950300
"Census Tract 9504, Allegany County, New York",1400000US36003950400,3477,45.7,3419,16,18,0,0,0,3197,1508,1313,195,360,158,77900,18,3464,371,21702,17,44198,2962,460,24,2108,2004,1839,306,36,003,950400
"Census Tract 9505, Allegany County, New York",1400000US36003950500,3993,44.0,3955,8,4,21,0,1,2356,1720,1325,395,858,601,72600,3,3931,463,24170,24,43869,3432,493,28,2408,2335,2089,452,36,003,950500
"Census Tract 9506, Allegany County, New York",1400000US36003950600,3962,36.6,3869,42,5,1,0,27,1956,1553,1118,435,1053,702,56300,0,3806,1010,18268,9,38542,3370,566,2,2210,2149,1931,284,36,003,950600
"Census Tract 9507, Allegany County, New York",1400000US36003950700,3960,40.4,3829,30,12,0,0,34,2090,1830,1035,795,1567,1268,62300,25,3913,810,25095,21,34500,3288,614,6,2305,2204,1934,388,36,003,950700
"Census Tract 9508, Allegany County, New York",1400000US36003950800,6420,20.5,5488,324,32,379,4,49,1768,1309,862,447,704,596,95100,0,2758,502,13044,26,46741,4300,1517,144,5222,4621,1407,649,36,003,950800
"Census Tract 9509, Allegany County, New York",1400000US36003950900,3850,42.3,3821,19,8,2,0,0,1888,1602,1242,360,804,568,59300,0,3840,671,21461,8,43008,3052,732,27,2245,2222,2034,406,36,003,950900
"Census Tract 9510, Allegany County, New York",1400000US36003951000,3464,45.6,3332,59,29,14,0,0,1837,1545,1051,494,1123,953,61800,0,3452,578,22014,27,39631,2852,589,3,2193,2176,1902,212,36,003,951000
"Census Tract 9511, Allegany County, New York",1400000US36003951100,3754,43.4,3669,31,27,16,0,0,1928,1493,1072,421,858,557,59500,4,3570,670,19675,3,42027,3098,573,10,2056,1989,1808,263,36,003,951100
"Census Tract 9512, Allegany County, New York",1400000US36003951200,5148,41.4,5081,4,3,9,0,20,2765,2166,1811,355,788,561,58700,4,5106,731,21007,30,41154,4275,823,13,3189,3140,2784,357,36,003,951200
"Census Tract 9513, Allegany County, New York",1400000US36003951300,3751,42.2,3693,0,6,14,0,6,2566,1573,1251,322,768,432,67000,12,3744,597,19759,19,42269,3210,527,0,2300,2230,2053,286,36,003,951300
"Census Tract 1, Bronx County, New York",1400000US36005000100,10453,29.4,1474,6107,6,207,0,2437,0,0,0,0,0,0,-666666666,0,0,0,4378,0,-666666666,7119,917,948,9762,6382,6759,119,36,005,000100
"Census Tract 2, Bronx County, New York",1400000US36005000200,4403,30.0,727,1414,39,160,0,2005,1454,1325,724,601,1973,1425,422900,0,4362,846,22350,16,63449,2530,126,477,2814,758,2158,418,36,005,000200
"Census Tract 4, Bronx County, New York",1400000US36005000400,5017,36.1,614,1362,0,149,0,2768,1738,1582,1096,486,1564,943,377900,3,5017,491,30993,90,75729,3294,140,604,3319,1290,2854,881,36,005,000400
"Census Tract 16, Bronx County, New York",1400000US36005001600,5263,39.1,848,2121,0,0,0,2151,2056,1937,400,1537,3469,1253,455200,0,5022,732,20700,69,33910,2626,361,823,3199,1406,2775,517,36,005,001600
"Census Tract 19, Bronx County, New York",1400000US36005001900,1926,28.7,962,603,28,12,0,314,694,611,46,565,1561,933,320700,0,1858,889,12617,0,26291,1005,218,199,1256,525,947,156,36,005,001900
"Census Tract 20, Bronx County, New York",1400000US36005002000,8432,34.4,1209,3402,0,0,0,3608,3136,2984,357,2627,7090,2391,385800,0,8395,2821,14889,11,24833,5476,352,1087,4978,2282,4099,573,36,005,002000
"Census Tract 23, Bronx County, New York",1400000US36005002300,5040,35.0,1797,1947,25,0,0,1175,2029,1941,0,1941,5035,1706,-666666666,0,5038,2586,10184,0,12454,2962,249,933,2898,1048,2344,94,36,005,002300
"Census Tract 24, Bronx County, New York",1400000US36005002400,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,36,005,002400
"Census Tract 25, Bronx County, New York",1400000US36005002500,4878,29.4,2404,1213,14,24,0,1099,2084,1867,48,1819,4813,1633,410000,8,4864,2476,10637,9,14433,2464,159,594,2834,704,2360,112,36,005,002500
"Census Tract 27.01, Bronx County, New York",1400000US36005002701,3128,32.2,838,1757,0,0,0,475,1106,1030,0,1030,3128,1318,-666666666,0,3128,1399,12895,0,24389,1937,230,385,1890,806,1452,135,36,005,002701
"Census Tract 27.02, Bronx County, New York",1400000US36005002702,4674,25.6,1100,1793,22,0,0,1662,1490,1350,19,1331,4087,1382,1000001,12,4470,2089,8150,0,19542,2590,147,603,2781,981,2089,114,36,005,002702
"Census Tract 28, Bronx County, New York",1400000US36005002800,6056,41.0,283,4451,22,19,0,1160,2427,2297,200,2097,5285,991,285700,0,6054,722,23802,24,47363,3699,758,365,3928,2220,3263,618,36,005,002800
"Census Tract 31, Bronx County, New York",1400000US36005003100,1243,31.2,259,531,0,15,0,438,542,468,46,422,1192,483,90000,0,1243,301,16208,0,37167,583,169,71,793,222,734,165,36,005,003100
"Census Tract 33, Bronx County, New York",1400000US36005003300,3707,28.0,1424,1581,0,0,0,633,1253,1195,125,1070,3250,956,388300,0,3676,1534,10961,0,20670,1979,145,347,2241,557,1680,239,36,005,003300
"Census Tract 35, Bronx County, New York",1400000US36005003500,4111,27.4,1076,1158,0,0,0,1779,1332,1237,35,1202,3806,1089,412500,0,4111,1560,10980,0,27585,2096,249,503,2393,563,1962,164,36,005,003500
"Census Tract 37, Bronx County, New York",1400000US36005003700,187,36.4,44,3,0,0,0,140,54,54,0,54,187,37,-666666666,0,187,42,8232,0,26111,124,0,63,118,3,103,0,36,005,003700
"Census Tract 38, Bronx County, New York",1400000US36005003800,1727,26.0,242,806,0,2,0,621,429,423,183,240,1113,613,470800,5,1727,614,16813,0,58750,1028,37,99,963,429,818,231,36,005,003800
"Census Tract 39, Bronx County, New York",1400000US36005003900,7041,29.0,3211,1832,0,300,0,1698,2303,2030,215,1815,6264,2666,498500,0,6977,1854,17558,25,32875,3059,192,1217,4585,923,3787,567,36,005,003900
"Census Tract 40.01, Bronx County, New York",1400000US36005004001,1545,45.0,426,345,79,351,0,111,593,532,309,223,614,284,397500,17,1545,218,24144,0,48400,536,68,65,978,445,771,179,36,005,004001
"Census Tract 41, Bronx County, New York",1400000US36005004100,6595,24.4,2082,2389,98,69,0,1798,2206,1991,69,1922,6124,1723,245800,0,6541,3071,10755,30,19752,3863,175,791,3798,1231,2801,307,36,005,004100
"Census Tract 42, Bronx County, New York",1400000US36005004200,6702,34.2,658,2988,0,0,0,2831,2830,2713,223,2490,6194,1547,229000,0,6655,1200,17574,0,36840,4494,528,1078,4267,2611,3450,487,36,005,004200
"Census Tract 43, Bronx County, New York",1400000US36005004300,4822,30.8,1307,1675,40,0,7,1643,1874,1593,165,1428,4224,1423,427600,0,4776,1940,13147,8,26042,2749,204,855,3069,705,2509,340,36,005,004300
"Census Tract 44, Bronx County, New York",1400000US36005004400,4450,33.4,856,1944,0,288,0,1093,1730,1666,103,1563,3838,1142,675600,25,4243,1990,14250,62,16313,2842,190,654,2708,1198,2062,234,36,005,004400
"Census Tract 46, Bronx County, New York",1400000US36005004600,1724,33.7,247,365,0,0,0,1108,726,673,64,609,1471,377,87600,0,1724,323,18848,25,27083,991,57,328,1121,316,920,135,36,005,004600
"Census Tract 48, Bronx County, New York",1400000US36005004800,3962,31.2,624,1191,36,212,0,1733,1411,1258,85,1173,3627,1935,401400,0,3962,1803,12756,4,26114,1888,102,398,2283,566,1964,139,36,005,004800
"Census Tract 50.01, Bronx County, New York",1400000US36005005001,4653,27.8,722,1856,0,0,0,1805,1609,1500,224,1276,3808,2306,436000,0,4611,1608,14094,0,29125,2637,251,384,3009,878,2360,135,36,005,005001
"Census Tract 50.02, Bronx County, New York",1400000US36005005002,5254,25.9,700,1045,264,25,0,2797,1864,1569,57,1512,4950,2018,588100,0,5233,1969,11851,0,26126,1723,51,798,3349,431,2316,162,36,005,005002
"Census Tract 51, Bronx County, New York",1400000US36005005100,5135,31.9,839,2673,61,10,0,1344,2033,1939,0,1939,5089,1813,-666666666,0,5135,2249,10719,0,16580,2910,461,642,3166,1401,2670,236,36,005,005100
"Census Tract 52, Bronx County, New York",1400000US36005005200,1685,39.5,122,565,0,83,0,683,817,692,17,675,1571,569,-666666666,0,1659,622,14857,0,27875,646,66,237,1106,277,984,79,36,005,005200
"Census Tract 53, Bronx County, New York",1400000US36005005300,3610,30.6,325,2153,27,0,0,864,1864,1554,0,1554,3610,1470,-666666666,0,3567,1587,12292,0,16410,2305,283,204,2335,1365,1765,317,36,005,005300
"Census Tract 54, Bronx County, New York",1400000US36005005400,6138,29.9,1024,1467,0,51,0,2912,1936,1689,373,1316,4871,1983,457500,0,6078,2364,14350,25,30082,2315,126,685,4044,959,3191,188,36,005,005400
"Census Tract 56, Bronx County, New York",1400000US36005005600,2300,40.1,315,812,0,27,0,909,1088,888,129,759,1855,779,679200,31,2300,664,22120,26,26964,917,68,436,1489,373,1312,138,36,005,005600
"Census Tract 59.02, Bronx County, New York",1400000US36005005902,2426,36.4,547,988,44,0,0,847,1130,1005,236,769,1996,351,158200,0,2413,638,17971,0,35666,1223,216,283,1539,496,1215,235,36,005,005902
"Census Tract 60, Bronx County, New York",1400000US36005006000,1359,30.2,108,189,0,0,0,1049,402,362,46,316,1189,651,427300,0,1356,431,13135,0,37917,527,77,134,883,189,681,51,36,005,006000
"Census Tract 61, Bronx County, New York",1400000US36005006100,3447,51.6,91,2925,0,9,0,290,2094,1941,939,1002,1784,348,30600,0,3432,426,28889,21,40970,2193,646,247,1897,1554,1559,579,36,005,006100
"Census Tract 62, Bronx County, New York",1400000US36005006200,7150,28.5,692,3049,0,0,0,2361,2484,2317,148,2169,6537,3013,419400,0,7150,2398,12666,0,25017,3747,272,915,4043,1396,3079,446,36,005,006200
"Census Tract 63, Bronx County, New York",1400000US36005006300,5480,32.8,1487,1791,49,401,0,1641,2107,2016,239,1777,4915,1188,215300,0,5456,1812,15833,0,29923,2572,374,550,3507,997,2953,539,36,005,006300
"Census Tract 64, Bronx County, New York",1400000US36005006400,4038,30.2,313,1742,37,166,0,1536,1407,1254,228,1026,3319,2275,481800,0,4038,1024,17803,20,43800,2175,177,286,2690,920,2093,495,36,005,006400
"Census Tract 65, Bronx County, New York",1400000US36005006500,5358,28.5,753,2059,0,206,0,2158,1881,1705,9,1696,5212,2371,-666666666,0,5286,2182,11351,0,23670,2759,62,450,3594,898,2802,351,36,005,006500
