NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 310, Adams County, Pennsylvania",1400000US42001031000,1740,36.8,1739,1,0,0,0,0,604,604,569,35,83,53,188600,0,1739,123,23367,12,59474,1102,577,0,1057,1033,919,124,42,001,031000
"Census Tract 311.01, Adams County, Pennsylvania",1400000US42001031101,5131,38.5,4861,22,0,10,0,51,2261,2215,1463,752,1509,977,156800,0,5097,257,22254,20,43201,3789,1212,55,2992,2908,2683,379,42,001,031101
"Census Tract 311.02, Adams County, Pennsylvania",1400000US42001031102,3149,42.6,3130,0,0,0,0,0,1222,1185,1085,100,189,58,259600,0,3135,79,27594,7,70903,1789,1284,25,1776,1751,1645,332,42,001,031102
"Census Tract 312.01, Adams County, Pennsylvania",1400000US42001031201,3650,49.2,3536,30,0,45,0,0,1565,1484,1238,246,577,397,270500,0,3589,171,33912,73,68235,1794,1789,19,2278,2209,2015,713,42,001,031201
"Census Tract 312.02, Adams County, Pennsylvania",1400000US42001031202,2669,43.7,2647,1,0,21,0,0,988,982,871,111,171,89,259100,0,2669,146,30422,36,73542,1159,1453,16,1682,1650,1533,314,42,001,031202
"Census Tract 312.03, Adams County, Pennsylvania",1400000US42001031203,3152,43.1,3068,0,36,35,0,0,1179,1139,994,145,397,190,251700,0,3152,40,29776,64,70541,1537,1573,12,1937,1888,1672,263,42,001,031203
"Census Tract 313, Adams County, Pennsylvania",1400000US42001031300,4424,36.9,4239,56,27,30,0,15,1784,1772,1277,495,1062,721,182100,0,4415,313,24655,9,54375,1680,2660,57,2669,2598,2355,401,42,001,031300
"Census Tract 314.01, Adams County, Pennsylvania",1400000US42001031401,4092,51.9,3614,269,0,83,0,51,1702,1652,1301,351,867,555,239100,35,3763,247,29890,57,56276,2629,1291,15,2255,2097,1954,772,42,001,031401
"Census Tract 314.02, Adams County, Pennsylvania",1400000US42001031402,2078,46.5,1958,20,0,0,0,34,1023,896,685,211,498,353,217400,11,2058,192,36632,39,57500,1331,653,28,1281,1160,1129,324,42,001,031402
"Census Tract 315.01, Adams County, Pennsylvania",1400000US42001031501,3368,20.9,2892,341,0,44,0,23,518,472,181,291,672,571,194600,0,1087,340,10935,3,53750,888,2260,58,3008,2829,511,270,42,001,031501
"Census Tract 315.02, Adams County, Pennsylvania",1400000US42001031502,4299,31.5,3723,233,0,75,0,96,2035,1898,722,1176,2220,1549,192700,0,3786,847,23970,52,38750,2367,1582,103,2882,2568,2149,532,42,001,031502
"Census Tract 316, Adams County, Pennsylvania",1400000US42001031600,6898,41.5,6768,52,8,30,0,28,2719,2472,2257,215,530,385,244100,24,6828,235,33224,150,73483,2834,3906,31,4307,4178,3885,1058,42,001,031600
"Census Tract 317, Adams County, Pennsylvania",1400000US42001031700,2794,44.0,2598,93,9,30,0,31,1268,1144,950,194,471,246,195300,5,2794,202,24677,13,53354,1556,1175,6,1678,1612,1490,322,42,001,031700
"Census Tract 103, Allegheny County, Pennsylvania",1400000US42003010300,4990,20.7,3719,984,5,71,0,13,406,323,168,155,244,194,34100,0,680,311,6764,0,14719,3206,1556,57,4816,4542,996,110,42,003,010300
"Census Tract 201, Allegheny County, Pennsylvania",1400000US42003020100,4634,31.5,2530,1449,6,364,7,151,2175,1809,431,1378,1712,1290,155900,0,2444,670,34147,158,48102,2925,1177,48,4128,3496,2724,983,42,003,020100
"Census Tract 203, Allegheny County, Pennsylvania",1400000US42003020300,533,34.2,373,33,0,43,0,84,383,322,65,257,433,393,280900,0,533,26,64414,33,63864,233,188,0,483,403,448,308,42,003,020300
"Census Tract 305, Allegheny County, Pennsylvania",1400000US42003030500,2228,41.3,346,1846,5,0,0,0,1491,1268,311,957,1720,929,99900,0,2185,1358,12764,0,13468,1588,438,57,1267,1138,809,246,42,003,030500
"Census Tract 402, Allegheny County, Pennsylvania",1400000US42003040200,2503,21.8,1130,1204,0,108,0,0,783,633,210,423,941,715,67300,0,1597,558,9244,0,21646,1719,714,13,2005,1802,868,290,42,003,040200
"Census Tract 404, Allegheny County, Pennsylvania",1400000US42003040400,2118,23.7,1229,41,0,787,0,54,1497,1233,600,633,1132,1066,116100,0,1988,870,28121,54,23750,930,610,22,1570,990,471,426,42,003,040400
"Census Tract 405, Allegheny County, Pennsylvania",1400000US42003040500,2805,21.6,2274,174,0,176,0,39,1273,1005,79,926,2256,2154,100800,0,2386,1678,9731,0,13456,1700,766,0,2674,2327,400,230,42,003,040500
"Census Tract 406, Allegheny County, Pennsylvania",1400000US42003040600,2353,22.0,1810,273,0,143,0,54,1184,939,149,790,2067,1912,116600,0,2353,1537,11918,0,19336,1283,725,67,2090,1782,412,106,42,003,040600
"Census Tract 409, Allegheny County, Pennsylvania",1400000US42003040900,2751,23.3,2071,550,1,97,0,2,1456,1067,404,663,1718,1525,99400,0,2687,1303,15518,22,25072,2001,474,42,2124,1874,866,292,42,003,040900
"Census Tract 501, Allegheny County, Pennsylvania",1400000US42003050100,1716,47.9,159,1521,0,8,0,0,1313,995,470,525,841,558,72400,0,1700,460,17174,0,23833,1245,437,0,1064,1055,964,157,42,003,050100
"Census Tract 506, Allegheny County, Pennsylvania",1400000US42003050600,1886,44.8,241,1539,0,82,0,4,1169,915,640,275,613,458,60900,0,1886,456,24832,12,35481,1574,241,0,1142,1054,947,208,42,003,050600
"Census Tract 509, Allegheny County, Pennsylvania",1400000US42003050900,946,52.1,78,863,0,5,0,0,742,614,29,585,907,698,22300,0,940,559,11588,0,10432,855,91,0,511,511,441,33,42,003,050900
"Census Tract 510, Allegheny County, Pennsylvania",1400000US42003051000,1975,19.6,932,974,0,49,0,0,718,592,27,565,921,369,403600,0,1001,479,7219,0,11969,1374,574,0,1649,1553,511,98,42,003,051000
"Census Tract 511, Allegheny County, Pennsylvania",1400000US42003051100,1003,24.7,100,892,0,0,0,11,772,536,5,531,962,557,9999,0,1003,737,7308,0,9604,946,16,0,667,643,476,11,42,003,051100
"Census Tract 603, Allegheny County, Pennsylvania",1400000US42003060300,2388,32.4,1784,476,7,0,7,56,1365,1144,408,736,1540,917,83200,0,2297,962,17163,0,26056,1972,278,7,1677,1554,1398,417,42,003,060300
"Census Tract 605, Allegheny County, Pennsylvania",1400000US42003060500,1283,44.3,1163,54,0,0,0,5,884,651,352,299,491,316,90900,0,1283,85,25841,0,36750,965,146,11,920,730,863,233,42,003,060500
"Census Tract 703, Allegheny County, Pennsylvania",1400000US42003070300,2163,34.1,1713,159,0,246,0,0,1325,1191,417,774,1255,1060,299300,0,2035,308,57007,172,54081,1207,613,22,1517,1369,1049,883,42,003,070300
"Census Tract 705, Allegheny County, Pennsylvania",1400000US42003070500,2958,28.2,2346,50,0,467,0,23,1961,1746,400,1346,2161,1963,274400,0,2958,531,41172,84,49519,1357,1001,38,2651,2042,1948,1694,42,003,070500
"Census Tract 706, Allegheny County, Pennsylvania",1400000US42003070600,2013,31.9,1595,73,0,256,0,0,1376,1306,469,837,1180,955,192300,25,2009,254,52936,97,44383,1033,630,20,1697,1339,1315,1182,42,003,070600
"Census Tract 708, Allegheny County, Pennsylvania",1400000US42003070800,1890,32.7,1306,203,0,308,0,0,1084,1084,253,831,1467,1160,246800,0,1885,304,54221,131,53750,956,614,0,1372,1044,1128,918,42,003,070800
"Census Tract 709, Allegheny County, Pennsylvania",1400000US42003070900,4794,29.0,2452,318,0,1823,0,129,3058,2660,760,1900,2811,2430,367600,14,4390,815,48320,277,41337,1654,1189,102,3800,2027,2620,2289,42,003,070900
"Census Tract 802, Allegheny County, Pennsylvania",1400000US42003080200,1774,44.2,1728,30,0,12,0,0,1012,881,374,507,862,636,68300,0,1774,168,22236,0,37199,1387,178,27,1306,1176,1134,466,42,003,080200
"Census Tract 804, Allegheny County, Pennsylvania",1400000US42003080400,1527,26.9,1212,95,0,213,0,7,849,796,233,563,1112,953,115200,0,1516,467,22816,0,37500,894,296,40,1317,1031,792,383,42,003,080400
"Census Tract 806, Allegheny County, Pennsylvania",1400000US42003080600,2097,30.6,1738,148,9,173,0,10,1329,1212,458,754,1173,940,185100,0,2097,293,32905,49,39054,1021,771,21,1739,1451,1293,957,42,003,080600
"Census Tract 807, Allegheny County, Pennsylvania",1400000US42003080700,1560,30.9,970,282,0,225,0,0,1189,983,129,854,1200,952,168100,0,1524,320,22187,0,24738,749,482,57,1388,1097,1039,702,42,003,080700
"Census Tract 809, Allegheny County, Pennsylvania",1400000US42003080900,1832,31.5,1470,203,5,66,0,9,1132,1004,352,652,1030,655,106800,0,1769,242,27411,4,39796,1251,407,46,1390,1226,1094,458,42,003,080900
"Census Tract 901, Allegheny County, Pennsylvania",1400000US42003090100,1740,47.3,1297,359,0,14,0,0,1066,895,393,502,1000,692,72900,0,1740,405,25325,16,32279,1243,334,0,1127,1060,1033,198,42,003,090100
"Census Tract 902, Allegheny County, Pennsylvania",1400000US42003090200,2668,45.0,2422,196,0,27,0,17,1561,1275,687,588,787,393,75100,0,2551,287,24765,2,41386,2099,484,6,1738,1623,1550,607,42,003,090200
"Census Tract 903, Allegheny County, Pennsylvania",1400000US42003090300,1857,35.6,1552,207,0,15,0,34,1026,959,343,616,1117,800,71700,0,1857,598,17730,0,23153,1430,197,78,1242,1052,913,159,42,003,090300
"Census Tract 1005, Allegheny County, Pennsylvania",1400000US42003100500,2199,45.3,644,1334,0,0,0,0,993,956,738,218,503,383,94300,0,2155,483,23829,6,43415,1619,539,22,1277,1202,1149,435,42,003,100500
"Census Tract 1011, Allegheny County, Pennsylvania",1400000US42003101100,2512,38.1,1785,559,0,137,0,0,1528,1126,747,379,1048,841,49600,0,2511,834,17196,0,31419,1994,372,45,1712,1472,1481,334,42,003,101100
"Census Tract 1014, Allegheny County, Pennsylvania",1400000US42003101400,3550,36.2,2938,566,0,29,0,17,1687,1538,995,543,976,648,100100,0,3550,200,25990,14,44953,2697,580,18,2359,2115,2140,885,42,003,101400
"Census Tract 1016, Allegheny County, Pennsylvania",1400000US42003101600,1134,23.3,40,1079,0,0,15,0,457,383,158,225,812,534,88800,0,1134,579,10593,0,22926,992,142,0,530,530,396,59,42,003,101600
"Census Tract 1017, Allegheny County, Pennsylvania",1400000US42003101700,1483,43.0,226,1092,11,59,0,0,900,646,337,309,595,341,56800,0,1483,296,16787,0,26324,1145,250,6,854,781,807,89,42,003,101700
"Census Tract 1018, Allegheny County, Pennsylvania",1400000US42003101800,2762,42.5,2082,623,0,29,0,6,1283,1175,961,214,552,283,102500,0,2762,77,28221,12,55474,2291,360,0,1792,1742,1559,691,42,003,101800
"Census Tract 1102, Allegheny County, Pennsylvania",1400000US42003110200,3659,36.7,2348,992,0,193,0,32,2284,1923,754,1169,1756,1361,158800,0,3647,365,35344,63,47663,2153,1047,16,2733,2238,2266,1403,42,003,110200
"Census Tract 1106, Allegheny County, Pennsylvania",1400000US42003110600,2411,40.7,1821,477,0,33,0,0,1127,1055,848,207,417,318,208000,0,2398,253,38837,66,80050,1401,693,54,1605,1377,1446,1044,42,003,110600
"Census Tract 1113, Allegheny County, Pennsylvania",1400000US42003111300,2749,32.2,645,1994,0,60,0,9,1637,1163,256,907,1980,1288,77000,0,2565,655,15787,7,30363,2310,340,0,1769,1637,1455,427,42,003,111300
"Census Tract 1114, Allegheny County, Pennsylvania",1400000US42003111400,1566,33.6,77,1412,0,0,0,41,830,653,208,445,1042,834,82300,0,1540,805,10051,0,17083,1344,122,0,785,776,673,93,42,003,111400
"Census Tract 1115, Allegheny County, Pennsylvania",1400000US42003111500,3228,42.8,777,1823,0,425,44,0,2148,1853,265,1588,2554,1904,47700,0,3228,966,18722,55,20954,2264,407,103,1856,1451,1508,484,42,003,111500
"Census Tract 1203, Allegheny County, Pennsylvania",1400000US42003120300,1877,48.8,118,1754,0,0,0,0,996,810,376,434,974,680,44400,0,1873,518,20836,12,31731,1498,362,5,1188,1176,1038,192,42,003,120300
"Census Tract 1204, Allegheny County, Pennsylvania",1400000US42003120400,845,43.4,51,691,0,39,0,17,637,386,210,176,394,183,31000,0,809,294,12637,0,16136,678,137,30,490,473,431,11,42,003,120400
"Census Tract 1207, Allegheny County, Pennsylvania",1400000US42003120700,1070,46.5,130,931,0,0,0,9,654,449,153,296,585,159,33000,0,1070,350,12063,0,22083,765,174,103,548,431,468,14,42,003,120700
"Census Tract 1208, Allegheny County, Pennsylvania",1400000US42003120800,855,41.8,117,722,0,0,0,0,517,298,158,140,393,177,37000,0,728,121,17808,0,30391,759,96,0,396,396,348,52,42,003,120800
"Census Tract 1301, Allegheny County, Pennsylvania",1400000US42003130100,1944,30.6,4,1873,5,0,0,0,1272,869,405,464,1188,884,36700,0,1944,862,12727,0,20417,1405,411,0,1036,936,906,85,42,003,130100
"Census Tract 1302, Allegheny County, Pennsylvania",1400000US42003130200,1152,44.8,22,1122,0,0,0,8,704,480,349,131,358,235,43300,0,1152,382,18205,0,34079,1016,117,0,722,670,584,123,42,003,130200
"Census Tract 1303, Allegheny County, Pennsylvania",1400000US42003130300,913,52.8,30,829,0,0,0,0,847,539,230,309,430,234,33000,0,913,256,17674,0,14805,642,224,15,423,403,305,89,42,003,130300
"Census Tract 1304, Allegheny County, Pennsylvania",1400000US42003130400,1200,40.6,1,1156,0,12,0,0,722,514,263,251,633,321,38600,0,1200,413,13412,0,27925,879,248,0,664,652,543,107,42,003,130400
"Census Tract 1306, Allegheny County, Pennsylvania",1400000US42003130600,3002,27.0,158,2655,10,8,0,34,1549,1337,575,762,1646,1211,47900,0,2950,1461,13708,0,17097,2374,518,0,1635,1567,1293,221,42,003,130600
"Census Tract 1401, Allegheny County, Pennsylvania",1400000US42003140100,6086,20.2,4516,244,53,971,0,98,1087,991,741,250,649,586,390300,29,2567,517,30447,276,116979,2555,2612,61,5140,4010,1131,911,42,003,140100
"Census Tract 1402, Allegheny County, Pennsylvania",1400000US42003140200,2737,28.1,1964,165,8,463,0,83,1192,1161,469,692,1245,1041,417600,44,2485,402,50079,230,54509,957,1153,33,2039,1387,1361,1234,42,003,140200
"Census Tract 1403, Allegheny County, Pennsylvania",1400000US42003140300,3555,36.7,3128,213,0,132,0,6,1577,1432,829,603,1320,1113,348500,10,3555,235,57475,317,87019,1776,1321,24,2095,1654,1930,1595,42,003,140300
"Census Tract 1404, Allegheny County, Pennsylvania",1400000US42003140400,2273,43.6,2100,71,0,85,0,0,1025,975,807,168,272,244,302300,0,2273,91,64933,261,126458,1241,789,78,1420,1293,1249,977,42,003,140400
"Census Tract 1405, Allegheny County, Pennsylvania",1400000US42003140500,1882,40.7,810,976,0,18,0,0,1187,1003,447,556,844,520,155000,0,1856,239,30591,31,38899,1237,516,55,1347,1282,1147,719,42,003,140500
"Census Tract 1406, Allegheny County, Pennsylvania",1400000US42003140600,3139,40.9,2688,192,6,163,27,9,1484,1327,897,430,803,528,231300,0,3098,258,39921,79,72232,1948,850,50,2206,1945,1825,1370,42,003,140600
"Census Tract 1408, Allegheny County, Pennsylvania",1400000US42003140800,4698,31.2,4058,32,28,495,0,5,2163,2004,1003,1001,1814,1388,305300,35,4698,489,44307,266,63594,2200,1405,11,3127,2246,2390,2066,42,003,140800
"Census Tract 1410, Allegheny County, Pennsylvania",1400000US42003141000,886,44.3,821,28,6,31,0,0,497,418,333,85,130,74,224500,0,886,10,55603,83,80781,546,264,7,580,531,555,502,42,003,141000
"Census Tract 1411, Allegheny County, Pennsylvania",1400000US42003141100,1311,46.9,1223,36,0,17,16,19,646,585,512,73,166,33,109500,0,1311,42,28894,0,70272,1005,246,0,829,818,746,394,42,003,141100
"Census Tract 1413, Allegheny County, Pennsylvania",1400000US42003141300,5000,33.9,4253,76,0,565,0,11,2590,2358,849,1509,2564,2029,236300,0,4665,659,35333,186,49655,2420,1595,32,3400,2581,2840,2239,42,003,141300
"Census Tract 1414, Allegheny County, Pennsylvania",1400000US42003141400,5011,42.0,4289,189,0,420,0,11,2700,2412,1241,1171,1741,1396,229800,22,4834,589,45561,249,52738,2795,1340,55,3169,2649,2768,2209,42,003,141400
"Census Tract 1516, Allegheny County, Pennsylvania",1400000US42003151600,2626,35.5,2239,297,5,40,0,0,1291,1174,862,312,695,397,86400,0,2626,210,25833,23,48243,1976,529,18,1763,1666,1419,684,42,003,151600
"Census Tract 1517, Allegheny County, Pennsylvania",1400000US42003151700,4800,40.2,3987,379,0,377,0,0,2660,2274,1434,840,1707,1057,119200,0,4800,560,29035,0,47722,3073,1092,109,3237,2720,2748,1513,42,003,151700
"Census Tract 1608, Allegheny County, Pennsylvania",1400000US42003160800,2519,33.4,2085,170,0,72,0,9,1520,1122,695,427,950,697,68800,0,2519,665,21678,22,34826,2238,160,38,1861,1839,1270,491,42,003,160800
"Census Tract 1609, Allegheny County, Pennsylvania",1400000US42003160900,2958,29.6,2733,76,0,79,0,10,1928,1734,569,1165,1760,1386,205800,0,2908,629,36847,84,41366,2209,616,39,2370,2160,1659,1000,42,003,160900
"Census Tract 1702, Allegheny County, Pennsylvania",1400000US42003170200,3905,28.2,3551,90,0,96,0,115,2352,1953,1102,851,1794,1612,136900,0,3899,730,32533,67,49284,2761,998,0,3356,3143,2207,1123,42,003,170200
"Census Tract 1706, Allegheny County, Pennsylvania",1400000US42003170600,2138,27.8,1942,122,0,0,0,6,1130,945,476,469,1190,1013,86300,0,2138,576,37611,84,40489,1597,417,11,1760,1592,1077,552,42,003,170600
"Census Tract 1803, Allegheny County, Pennsylvania",1400000US42003180300,2380,33.9,1670,570,0,0,0,0,1403,994,565,429,1115,680,42800,0,2380,495,15717,0,31287,2249,122,9,1481,1449,1327,118,42,003,180300
"Census Tract 1807, Allegheny County, Pennsylvania",1400000US42003180700,2307,30.9,1640,500,0,22,0,0,1048,868,416,452,1190,1012,64800,9,2304,219,22643,3,44563,2107,189,0,1510,1464,1315,435,42,003,180700
"Census Tract 1903, Allegheny County, Pennsylvania",1400000US42003190300,2041,39.2,1922,77,10,0,0,15,1224,1148,646,502,813,643,129100,0,2041,209,42684,61,56298,1522,445,9,1568,1550,1272,731,42,003,190300
"Census Tract 1911, Allegheny County, Pennsylvania",1400000US42003191100,2499,41.8,2346,104,15,8,0,9,1320,1228,732,496,930,690,108500,0,2477,551,39204,100,60106,2102,353,18,1721,1699,1375,673,42,003,191100
"Census Tract 1914, Allegheny County, Pennsylvania",1400000US42003191400,2914,30.4,2766,108,0,16,24,0,1696,1522,509,1013,1741,1343,81400,0,2914,470,31098,44,40536,2308,558,0,2149,2027,1602,643,42,003,191400
"Census Tract 1915, Allegheny County, Pennsylvania",1400000US42003191500,1977,37.1,1853,66,0,0,0,0,1192,987,492,495,841,721,66600,0,1977,485,19594,0,31734,1617,242,0,1394,1318,1114,242,42,003,191500
"Census Tract 1916, Allegheny County, Pennsylvania",1400000US42003191600,4319,35.3,3441,446,1,0,0,52,2095,1913,1088,825,1901,1437,79300,0,4261,912,21591,0,40113,3494,597,0,2881,2701,2327,650,42,003,191600
"Census Tract 1917, Allegheny County, Pennsylvania",1400000US42003191700,3773,37.9,3336,79,0,226,0,0,1655,1556,1160,396,880,396,85000,0,3773,548,22702,20,43333,3180,260,38,2485,2335,2150,630,42,003,191700
"Census Tract 1918, Allegheny County, Pennsylvania",1400000US42003191800,5310,38.9,5108,136,0,15,0,0,2623,2346,1709,637,1371,1048,84100,0,5310,686,24393,19,47043,4699,396,35,3299,3120,3021,856,42,003,191800
"Census Tract 1919, Allegheny County, Pennsylvania",1400000US42003191900,2346,35.9,2221,99,8,0,0,1,1077,978,553,425,949,620,81500,0,2323,261,22776,10,41755,1984,311,32,1594,1539,1287,390,42,003,191900
"Census Tract 1920, Allegheny County, Pennsylvania",1400000US42003192000,3472,40.9,2947,319,0,8,0,75,1883,1629,869,760,1335,1052,76700,0,3457,498,22466,10,39750,2905,347,15,2209,1998,1893,493,42,003,192000
"Census Tract 2022, Allegheny County, Pennsylvania",1400000US42003202200,2294,40.2,1520,548,0,140,0,37,1274,1068,733,335,724,508,65600,0,2294,467,22128,13,36250,1951,217,20,1345,1200,1134,273,42,003,202200
"Census Tract 2023, Allegheny County, Pennsylvania",1400000US42003202300,4345,40.5,3880,151,0,80,0,16,2129,2003,920,1083,1805,1154,118200,0,4087,278,31062,55,54555,3471,578,12,2843,2595,2423,998,42,003,202300
"Census Tract 2107, Allegheny County, Pennsylvania",1400000US42003210700,2274,36.2,367,1809,27,17,0,0,1271,891,437,454,1012,657,89400,0,2274,481,20590,19,32620,1733,453,55,1405,1360,1114,240,42,003,210700
"Census Tract 2206, Allegheny County, Pennsylvania",1400000US42003220600,1501,43.3,983,497,0,19,0,1,1253,897,350,547,778,472,147300,0,1484,283,46175,31,31792,1100,387,0,976,908,929,532,42,003,220600
"Census Tract 2406, Allegheny County, Pennsylvania",1400000US42003240600,2380,38.8,2093,236,0,0,0,0,1611,1274,669,605,1140,981,59900,0,2380,650,28800,61,31369,1982,374,0,1541,1488,1377,354,42,003,240600
"Census Tract 2412, Allegheny County, Pennsylvania",1400000US42003241200,909,44.6,649,260,0,0,0,0,619,450,255,195,466,186,40100,0,909,74,24057,0,32500,828,81,0,612,568,567,66,42,003,241200
"Census Tract 2503, Allegheny County, Pennsylvania",1400000US42003250300,1258,37.7,621,572,0,0,0,0,712,428,278,150,455,223,167300,0,1257,432,23933,0,61667,1039,180,39,828,806,676,277,42,003,250300
"Census Tract 2507, Allegheny County, Pennsylvania",1400000US42003250700,865,28.8,144,657,0,31,0,0,437,265,125,140,540,452,59400,0,799,389,9773,0,20066,638,151,45,470,470,400,39,42,003,250700
"Census Tract 2509, Allegheny County, Pennsylvania",1400000US42003250900,1323,48.8,546,777,0,0,0,0,845,701,295,406,714,407,54700,0,1323,426,17864,0,21281,1268,55,0,886,871,876,58,42,003,250900
"Census Tract 2602, Allegheny County, Pennsylvania",1400000US42003260200,2041,33.8,1479,523,0,33,0,0,1137,903,714,189,447,415,75900,0,2020,341,22976,9,39821,1737,235,0,1317,1281,1204,380,42,003,260200
"Census Tract 2607, Allegheny County, Pennsylvania",1400000US42003260700,2109,29.4,855,1180,0,23,0,0,880,701,422,279,808,766,93900,0,2086,346,20441,15,45563,1448,586,7,1450,1421,1096,354,42,003,260700
"Census Tract 2609, Allegheny County, Pennsylvania",1400000US42003260900,1656,14.6,92,1460,0,0,0,0,758,509,0,509,1656,644,-666666666,0,1565,942,7063,0,13885,1476,180,0,613,584,373,0,42,003,260900
"Census Tract 2612, Allegheny County, Pennsylvania",1400000US42003261200,1119,42.6,921,179,0,0,0,0,524,524,350,174,282,234,101300,0,1119,104,34447,18,54808,985,134,0,813,813,743,208,42,003,261200
"Census Tract 2614, Allegheny County, Pennsylvania",1400000US42003261400,2527,34.2,851,1577,0,16,0,0,1494,1124,483,641,1341,939,47300,0,2477,886,14170,0,19898,2091,343,17,1488,1355,1293,315,42,003,261400
"Census Tract 2615, Allegheny County, Pennsylvania",1400000US42003261500,1856,39.1,622,1101,5,0,0,0,926,799,459,340,732,528,57500,0,1842,446,19088,0,40243,1612,232,5,1194,1164,1077,187,42,003,261500
"Census Tract 2620, Allegheny County, Pennsylvania",1400000US42003262000,2332,41.8,1749,493,0,7,0,83,1344,1066,596,470,900,515,61200,0,2214,635,17384,0,22179,2051,262,0,1280,1206,1192,258,42,003,262000
"Census Tract 2701, Allegheny County, Pennsylvania",1400000US42003270100,3045,38.0,2344,658,6,0,0,4,1279,1185,861,324,778,586,101600,0,3028,269,27988,24,56521,2601,432,12,2029,1875,1822,696,42,003,270100
"Census Tract 2703, Allegheny County, Pennsylvania",1400000US42003270300,2405,33.4,1448,845,0,38,0,0,1078,1066,506,560,1002,676,68700,0,2403,744,17977,7,24773,2004,292,51,1434,1396,1084,213,42,003,270300
"Census Tract 2704, Allegheny County, Pennsylvania",1400000US42003270400,1104,47.3,554,481,0,0,0,41,523,480,328,152,377,250,68700,0,1084,309,16748,0,32576,964,117,0,694,660,637,98,42,003,270400
"Census Tract 2708, Allegheny County, Pennsylvania",1400000US42003270800,3053,45.0,2486,566,0,1,0,0,1342,1299,979,320,629,311,96000,0,2978,452,26465,10,52039,2607,330,29,1965,1857,1688,723,42,003,270800
"Census Tract 2715, Allegheny County, Pennsylvania",1400000US42003271500,3588,33.2,1720,1540,3,0,0,157,1812,1415,819,596,1829,1472,49200,0,3576,1023,15681,0,30656,3160,324,69,2145,1953,1897,227,42,003,271500
"Census Tract 2814, Allegheny County, Pennsylvania",1400000US42003281400,2115,38.7,1252,840,15,0,0,0,1118,915,514,401,1025,665,76300,0,2087,574,18174,0,29836,1984,124,0,1366,1366,1073,151,42,003,281400
"Census Tract 2815, Allegheny County, Pennsylvania",1400000US42003281500,1749,36.8,1536,182,0,0,0,0,722,722,474,248,660,556,81300,0,1749,130,23558,10,46429,1558,145,15,1138,1127,1038,285,42,003,281500
