NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 210, Autauga County, Alabama",1400000US01001021000,3010,38.8,2357,602,0,0,0,51,1358,1235,1026,209,640,2,0,0,152,152,334,89200,0,3004,518,23565,9,55078,2271,639,87,1987,1964,1698,161,01,001,021000
"Census Tract 211, Autauga County, Alabama",1400000US01001021100,3522,42.4,1422,2006,0,19,0,45,1631,1471,1083,388,799,56,14,5,58,83,583,77500,10,3522,635,19466,0,39806,2848,575,31,2274,2229,1949,162,01,001,021100
"Census Tract 101, Baldwin County, Alabama",1400000US01003010100,3542,43.3,2900,604,38,0,0,0,1921,1352,1186,166,589,18,0,0,41,104,426,83400,9,3536,364,21317,12,40326,2982,560,0,2232,2216,1958,331,01,003,010100
"Census Tract 102, Baldwin County, Alabama",1400000US01003010200,2802,35.6,2427,271,47,12,0,0,1231,1079,900,179,330,0,23,0,28,91,188,101200,0,2630,265,17457,0,33715,2322,430,39,1815,1790,1443,114,01,003,010200
"Census Tract 103, Baldwin County, Alabama",1400000US01003010300,7170,40.8,5855,1267,48,0,0,0,3152,2571,2214,357,855,0,0,0,0,253,602,161700,0,6949,416,26651,29,55221,5431,1646,70,4282,4242,3728,1061,01,003,010300
"Census Tract 104, Baldwin County, Alabama",1400000US01003010400,4812,39.8,4491,258,63,0,0,0,2108,1811,1567,244,672,0,0,0,114,299,259,130000,0,4812,751,25688,26,46008,3030,1666,21,3074,2983,2716,473,01,003,010400
"Census Tract 105, Baldwin County, Alabama",1400000US01003010500,4357,38.7,3810,392,75,0,2,0,1885,1492,1089,403,706,0,12,0,19,158,517,129200,0,3767,287,23875,42,52197,3173,1120,40,2822,2762,2313,499,01,003,010500
"Census Tract 106, Baldwin County, Alabama",1400000US01003010600,3782,27.4,1354,2419,0,0,0,0,1489,1268,823,445,1243,0,0,23,6,254,960,81100,0,3782,1006,14751,42,30890,3312,353,0,2328,2217,1848,86,01,003,010600
"Census Tract 107.01, Baldwin County, Alabama",1400000US01003010701,8492,43.9,8073,208,59,26,0,55,3725,3322,2787,535,880,0,30,0,0,83,767,252100,0,8449,347,37831,215,80486,4367,3960,71,5172,5067,4681,2233,01,003,010701
"Census Tract 107.03, Baldwin County, Alabama",1400000US01003010703,12721,34.1,11685,778,0,162,0,24,5291,4757,3766,991,2934,0,0,40,27,174,2693,221300,75,12721,869,34152,277,78107,6262,5726,106,8204,7669,6728,3328,01,003,010703
"Census Tract 107.04, Baldwin County, Alabama",1400000US01003010704,5330,37.7,4967,285,11,0,0,23,2242,1895,1710,185,697,0,0,0,0,106,591,168800,0,5330,31,32766,89,75625,2688,2451,49,3352,3259,2939,1158,01,003,010704
"Census Tract 107.05, Baldwin County, Alabama",1400000US01003010705,8456,35.4,7202,803,0,177,0,132,4239,3623,2333,1290,3112,0,0,0,52,676,2384,171800,0,8431,1057,26143,98,46232,3131,4854,148,5237,5031,4676,1546,01,003,010705
"Census Tract 108, Baldwin County, Alabama",1400000US01003010800,6444,42.0,4588,1832,0,24,0,0,3114,2638,1884,754,2003,0,0,35,106,236,1626,251600,66,6271,804,35022,222,58837,4357,1988,12,3870,3799,3318,1617,01,003,010800
"Census Tract 109.03, Baldwin County, Alabama",1400000US01003010903,5361,38.1,4166,855,103,15,0,81,2124,1869,1376,493,1256,9,0,20,94,164,969,154800,0,4879,1028,22498,44,43725,3482,1737,69,3456,3264,2986,444,01,003,010903
"Census Tract 109.04, Baldwin County, Alabama",1400000US01003010904,6699,39.7,6135,171,236,0,0,12,2947,2317,2067,250,723,0,0,0,0,0,723,145600,0,6692,1047,22345,75,41288,3726,2866,76,4163,3961,3625,305,01,003,010904
"Census Tract 109.05, Baldwin County, Alabama",1400000US01003010905,7401,32.0,6390,612,57,51,0,155,3417,2801,2124,677,1776,0,0,0,54,326,1396,139300,14,7384,787,21165,32,44112,4639,2243,68,4541,4257,3915,695,01,003,010905
"Census Tract 109.06, Baldwin County, Alabama",1400000US01003010906,3958,37.8,3794,20,54,0,0,26,1694,1391,1094,297,784,0,0,0,69,13,702,132500,0,3940,342,21435,30,45026,2280,1640,17,2453,2394,2093,356,01,003,010906
"Census Tract 110, Baldwin County, Alabama",1400000US01003011000,3880,45.7,3603,122,38,0,0,34,1985,1577,1298,279,496,0,0,14,39,73,370,131900,8,3877,910,21543,16,39199,2546,1270,16,2340,2281,2134,187,01,003,011000
"Census Tract 111.01, Baldwin County, Alabama",1400000US01003011101,9267,42.1,8524,367,0,3,0,308,3967,3646,2991,655,1932,14,0,0,130,293,1495,209900,0,9267,1002,29300,111,63178,4534,4315,21,5156,4712,4779,1986,01,003,011101
"Census Tract 111.02, Baldwin County, Alabama",1400000US01003011102,3848,40.4,3735,32,0,0,0,36,1600,1386,1258,128,388,0,0,0,27,0,361,199900,14,3848,356,26012,57,63534,1961,1666,34,2338,2155,2022,627,01,003,011102
"Census Tract 112.01, Baldwin County, Alabama",1400000US01003011201,4187,49.9,4147,20,0,0,0,3,2342,1966,1303,663,1321,0,0,8,57,129,1127,241600,54,4166,368,37805,157,54408,1993,2040,36,2163,2149,1914,1106,01,003,011201
"Census Tract 112.02, Baldwin County, Alabama",1400000US01003011202,4985,47.0,3700,999,17,222,0,0,2805,2286,1583,703,1401,13,0,0,146,178,1064,198500,7,4875,577,29646,105,48092,3144,1539,11,3070,2782,2585,930,01,003,011202
"Census Tract 113, Baldwin County, Alabama",1400000US01003011300,3879,46.5,3619,205,0,0,0,14,2435,1523,1358,165,251,0,25,26,24,24,152,218700,60,3879,252,35420,154,55250,2721,1049,24,2300,2216,2156,862,01,003,011300
"Census Tract 114.01, Baldwin County, Alabama",1400000US01003011401,10068,42.1,8846,925,0,84,0,60,4849,3922,3317,605,1830,34,0,0,151,117,1528,126800,32,9978,1232,22735,105,45788,4830,4854,29,5946,5535,5443,616,01,003,011401
"Census Tract 114.03, Baldwin County, Alabama",1400000US01003011403,8478,40.3,7214,166,174,48,0,667,5176,3572,1983,1589,3510,0,0,0,0,478,3032,212500,76,8447,1217,28337,98,46064,3720,3908,51,5269,4455,4790,1261,01,003,011403
"Census Tract 114.05, Baldwin County, Alabama",1400000US01003011405,3969,53.1,3723,1,0,158,0,0,7412,1746,1475,271,560,0,0,0,31,11,518,379800,214,3969,149,45796,190,77589,1733,2039,46,2285,2147,2192,1078,01,003,011405
"Census Tract 114.06, Baldwin County, Alabama",1400000US01003011406,3316,38.6,2933,22,0,7,0,259,6511,1250,650,600,1939,20,0,0,0,248,1671,252400,16,3316,375,27727,40,54911,1072,1758,32,2191,1724,1805,564,01,003,011406
"Census Tract 114.07, Baldwin County, Alabama",1400000US01003011407,5076,49.3,4987,6,0,0,0,58,7059,2142,1514,628,1668,0,0,0,0,38,1630,256300,17,5050,1069,27607,40,51563,1874,3082,10,2541,2483,2292,672,01,003,011407
"Census Tract 114.08, Baldwin County, Alabama",1400000US01003011408,641,64.3,641,0,0,0,0,0,2435,320,226,94,188,0,0,0,0,0,188,363500,26,641,13,36928,27,59583,175,466,0,291,291,225,86,01,003,011408
"Census Tract 115.01, Baldwin County, Alabama",1400000US01003011501,4558,46.2,4165,350,34,0,0,9,2253,1921,1317,604,1464,0,0,10,20,121,1313,170000,0,4395,857,21510,31,35801,2201,2136,0,2387,2141,2019,485,01,003,011501
"Census Tract 115.02, Baldwin County, Alabama",1400000US01003011502,10065,37.1,6436,2763,58,128,0,412,4745,4017,2281,1736,4650,0,15,27,232,255,4121,164100,9,10017,2796,20548,79,41165,5575,3502,121,5949,5358,5149,623,01,003,011502
"Census Tract 116.01, Baldwin County, Alabama",1400000US01003011601,6638,45.4,6120,3,7,24,0,370,3272,2692,2157,535,1138,0,0,0,78,183,877,163000,39,6584,794,22764,50,40044,3137,2988,97,4197,3795,3633,799,01,003,011601
"Census Tract 116.02, Baldwin County, Alabama",1400000US01003011602,5341,58.7,4838,180,0,66,0,0,3553,2605,2308,297,713,16,65,0,81,255,296,146200,15,5341,727,25641,21,44054,1487,3629,112,2495,2298,2335,559,01,003,011602
"Census Tract 9900, Baldwin County, Alabama",1400000US01003990000,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,01,003,990000
"Census Tract 9501, Barbour County, Alabama",1400000US01005950100,3275,44.3,1382,1818,56,19,0,0,1622,1278,984,294,652,0,0,11,126,129,386,112100,0,3275,439,22305,12,37632,2086,1105,0,2264,2110,1989,386,01,005,950100
"Census Tract 9502, Barbour County, Alabama",1400000US01005950200,3986,36.2,1416,2422,30,0,0,22,1375,1043,717,326,752,0,38,41,118,100,455,56800,18,2513,749,10352,0,24441,3089,852,1,2874,2755,2490,203,01,005,950200
"Census Tract 9503, Barbour County, Alabama",1400000US01005950300,1960,47.1,722,1146,0,0,0,0,967,761,626,135,462,0,0,8,50,201,203,60800,0,1960,798,15497,0,30375,1750,207,0,1215,1212,1026,167,01,005,950300
"Census Tract 9504, Barbour County, Alabama",1400000US01005950400,4184,38.2,2078,1731,6,0,0,267,1320,1013,774,239,770,5,9,30,89,303,334,64600,9,2895,518,11839,8,35156,3012,833,6,3067,2725,2558,161,01,005,950400
"Census Tract 9505, Barbour County, Alabama",1400000US01005950500,3593,38.6,2430,938,0,110,0,0,1914,1358,972,386,1076,0,0,184,149,158,585,92900,24,3593,1011,18379,9,38397,2249,1214,0,2298,2189,1970,161,01,005,950500
"Census Tract 9506, Barbour County, Alabama",1400000US01005950600,1808,36.2,1401,365,0,18,0,0,903,744,516,228,547,0,0,16,110,171,250,82700,0,1767,347,15467,0,31875,1186,581,18,1061,1016,920,73,01,005,950600
"Census Tract 9507, Barbour County, Alabama",1400000US01005950700,1722,43.8,758,958,0,0,0,0,715,608,381,227,585,0,0,21,32,112,420,110600,3,1589,230,19577,0,41190,1203,484,35,901,854,792,140,01,005,950700
"Census Tract 9508, Barbour County, Alabama",1400000US01005950800,2146,41.8,1234,885,0,0,0,13,1020,876,571,305,689,17,0,0,19,129,524,150100,0,2146,330,21675,9,45524,1236,859,41,1201,1198,1096,276,01,005,950800
"Census Tract 9509, Barbour County, Alabama",1400000US01005950900,4872,29.2,2155,2369,0,0,0,206,2067,1908,830,1078,2676,60,0,99,46,631,1840,128400,21,4872,1661,14269,3,21269,3086,1580,0,2606,2495,2157,455,01,005,950900
"Census Tract 100.01, Bibb County, Alabama",1400000US01007010001,3032,36.9,2882,147,0,0,0,0,1233,1067,977,90,263,0,0,0,10,31,222,67500,0,3009,375,17590,0,40946,2912,120,0,2076,2027,1339,4,01,007,010001
"Census Tract 100.02, Bibb County, Alabama",1400000US01007010002,6049,39.3,5666,346,11,0,0,0,2400,1944,1695,249,457,7,7,0,44,51,348,103000,0,6032,670,22736,17,50813,4736,1198,9,3665,3547,3337,606,01,007,010002
"Census Tract 100.03, Bibb County, Alabama",1400000US01007010003,4804,42.4,3641,1084,57,0,0,0,2242,1700,1547,153,821,165,0,0,0,146,510,87100,0,4804,730,19107,0,37833,3986,620,24,2942,2877,2712,203,01,007,010003
"Census Tract 100.04, Bibb County, Alabama",1400000US01007010004,8861,36.0,5248,3576,9,12,0,11,3058,2514,1779,735,2489,0,9,43,744,772,921,73500,10,8212,1678,15493,20,32727,7866,982,2,5830,5791,5033,471,01,007,010004
"Census Tract 501.01, Blount County, Alabama",1400000US01009050101,7634,35.9,6833,359,0,0,0,305,2959,2623,2071,552,1685,0,0,65,23,756,841,111700,3,7483,1008,19257,15,46109,5894,1166,10,4754,4185,3898,503,01,009,050101
"Census Tract 501.02, Blount County, Alabama",1400000US01009050102,7004,39.6,6483,231,82,0,0,20,2782,2603,1601,1002,2647,26,10,11,92,454,2054,130900,2,6776,1226,20005,21,37518,5450,859,11,3900,3390,3594,498,01,009,050102
"Census Tract 502, Blount County, Alabama",1400000US01009050200,3768,37.9,3478,8,23,0,0,183,1547,1424,1224,200,568,7,8,0,41,117,395,94400,0,3768,432,21714,16,46823,2765,637,32,2405,2082,2140,231,01,009,050200
"Census Tract 503, Blount County, Alabama",1400000US01009050300,5751,38.3,5519,11,146,0,0,13,2338,2060,1638,422,1222,6,4,4,121,278,809,91700,6,5751,1137,17928,0,35963,4550,852,13,3318,2982,2968,374,01,009,050300
"Census Tract 504, Blount County, Alabama",1400000US01009050400,4474,41.4,4319,0,22,0,0,45,2049,1798,1315,483,1020,35,0,6,75,70,834,84100,7,4474,1057,19690,42,36833,3581,702,22,2730,2573,2389,233,01,009,050400
"Census Tract 505, Blount County, Alabama",1400000US01009050500,7011,40.1,6710,80,13,27,0,85,3323,2630,2075,555,1469,13,0,14,140,204,1098,99400,0,7000,880,19959,16,45489,5364,1297,13,4472,4134,3782,420,01,009,050500
"Census Tract 506.01, Blount County, Alabama",1400000US01009050601,3778,42.7,3695,28,0,0,0,0,1605,1444,1419,25,103,0,0,0,0,0,103,102900,15,3748,172,24632,14,55901,3246,532,0,2318,2287,1920,220,01,009,050601
"Census Tract 506.02, Blount County, Alabama",1400000US01009050602,8552,37.2,8434,56,56,0,0,0,3641,3109,2770,339,907,0,38,0,69,41,759,148000,0,8547,595,25787,108,55242,6979,1488,45,5205,5081,4684,676,01,009,050602
"Census Tract 507, Blount County, Alabama",1400000US01009050700,9168,39.6,8975,33,0,21,0,111,3484,3263,2634,629,1493,3,0,0,138,506,846,115700,12,9156,1266,21470,58,46345,7605,1419,18,5727,5535,4847,455,01,009,050700
"Census Tract 9521, Bullock County, Alabama",1400000US01011952100,1452,42.1,66,1386,0,0,0,0,722,520,443,77,221,0,39,0,0,48,134,51000,2,1452,244,15578,0,34250,1412,40,0,897,897,788,101,01,011,952100
"Census Tract 9522, Bullock County, Alabama",1400000US01011952200,6113,42.4,1532,4469,0,0,18,0,2399,2088,1596,492,1344,0,0,19,191,201,933,68300,24,5701,1864,20113,60,25909,4868,725,26,3980,3551,3373,351,01,011,952200
"Census Tract 9525, Bullock County, Alabama",1400000US01011952500,3312,37.9,1517,1764,18,0,0,0,1399,1152,955,197,744,10,153,0,189,0,392,109600,20,3312,612,23956,85,41897,2949,352,11,2169,2169,1929,454,01,011,952500
"Census Tract 9527, Butler County, Alabama",1400000US01013952700,2473,32.7,1374,969,0,130,0,0,1095,919,438,481,1119,0,0,0,195,329,595,128900,0,2354,784,15649,9,24429,2021,374,2,1494,1390,1261,175,01,013,952700
"Census Tract 9528, Butler County, Alabama",1400000US01013952800,1713,42.2,1355,358,0,0,0,0,743,730,594,136,284,0,0,0,33,119,132,126300,0,1666,49,25291,0,46953,1484,229,0,946,946,897,329,01,013,952800
"Census Tract 9529, Butler County, Alabama",1400000US01013952900,2048,29.6,845,1169,0,34,0,0,861,739,481,258,773,12,0,56,0,302,403,150500,0,2048,632,17750,6,34093,1720,240,0,1170,1147,1008,249,01,013,952900
"Census Tract 9530, Butler County, Alabama",1400000US01013953000,1157,51.7,796,357,0,0,0,0,830,518,365,153,338,0,0,0,82,99,157,65000,0,1157,188,22283,23,36771,912,245,0,656,656,567,67,01,013,953000
"Census Tract 9531, Butler County, Alabama",1400000US01013953100,3088,39.2,734,2308,0,0,0,0,1348,1133,642,491,1289,26,0,37,69,101,1056,54900,0,3035,852,13368,0,23792,2538,533,0,2183,2166,1621,88,01,013,953100
"Census Tract 9532, Butler County, Alabama",1400000US01013953200,4162,45.1,2206,1846,26,0,0,1,1985,1649,1310,339,1002,12,9,23,147,320,491,84300,0,4162,857,18815,14,35428,3584,556,21,2350,2336,2111,319,01,013,953200
"Census Tract 9533, Butler County, Alabama",1400000US01013953300,1835,45.4,1706,129,0,0,0,0,917,751,746,5,15,0,0,0,0,15,0,61500,0,1835,294,17744,0,37813,1586,249,0,1025,1018,975,72,01,013,953300
"Census Tract 9534, Butler County, Alabama",1400000US01013953400,2722,39.1,1182,1536,4,0,0,0,1410,1022,725,297,917,11,0,39,36,281,550,56600,4,2646,1090,13333,0,22289,2347,340,0,1518,1470,1341,104,01,013,953400
"Census Tract 9535, Butler County, Alabama",1400000US01013953500,1662,43.9,1230,419,0,0,0,0,798,629,448,181,324,14,0,2,23,42,243,49400,0,1662,542,14396,0,25250,1478,183,1,1031,1031,864,60,01,013,953500
"Census Tract 2, Calhoun County, Alabama",1400000US01015000200,3095,40.6,1227,1766,0,0,0,0,1658,1357,752,605,1274,0,0,8,120,238,908,74600,0,3095,557,21048,47,34850,2021,1028,0,2107,2018,1876,376,01,015,000200
"Census Tract 3, Calhoun County, Alabama",1400000US01015000300,3264,33.5,462,2802,0,0,0,0,1652,1262,489,773,1853,0,47,20,256,349,1181,45100,0,3250,1582,10897,0,19643,2670,569,25,2025,2015,1751,46,01,015,000300
"Census Tract 4, Calhoun County, Alabama",1400000US01015000400,3015,40.2,994,1951,18,13,0,8,1415,1104,778,326,766,6,0,0,136,165,459,58700,0,3010,818,13062,11,24286,2672,308,22,1643,1618,1422,148,01,015,000400
"Census Tract 5, Calhoun County, Alabama",1400000US01015000500,1557,49.1,362,1177,0,0,0,0,1127,705,383,322,683,12,0,0,18,203,450,36400,0,1557,753,14984,0,15903,1447,110,0,1194,1158,1046,34,01,015,000500
"Census Tract 6, Calhoun County, Alabama",1400000US01015000600,2234,31.1,582,1638,0,0,0,10,938,705,243,462,1149,10,0,0,89,159,891,48800,0,1808,974,9818,0,16875,1848,351,7,1609,1570,1255,68,01,015,000600
"Census Tract 7, Calhoun County, Alabama",1400000US01015000700,2902,30.0,1487,1307,6,17,0,5,1701,1283,484,799,1875,0,9,0,379,133,1354,78200,0,2814,937,16312,0,24940,2262,418,91,1880,1626,1510,202,01,015,000700
"Census Tract 8, Calhoun County, Alabama",1400000US01015000800,1091,48.2,646,412,0,0,0,33,719,497,262,235,521,64,0,0,32,113,312,88400,0,924,304,18899,8,24181,836,235,0,662,607,535,149,01,015,000800
"Census Tract 9, Calhoun County, Alabama",1400000US01015000900,3460,53.3,2631,650,0,50,0,0,1808,1582,1216,366,817,0,19,0,41,119,638,167500,0,3337,167,34482,48,60000,2127,1129,135,1918,1723,1778,841,01,015,000900
"Census Tract 10, Calhoun County, Alabama",1400000US01015001000,5805,46.7,4357,1216,14,177,0,30,2940,2731,1876,855,1359,0,0,79,80,99,1101,139800,11,5805,543,33596,90,52051,3342,2155,35,3679,3353,3140,1079,01,015,001000
"Census Tract 11, Calhoun County, Alabama",1400000US01015001100,6206,34.0,4896,716,16,141,75,170,2735,2309,1429,880,2817,34,0,28,207,605,1943,125500,0,6144,746,25388,90,47652,4117,1556,44,3952,3535,3270,778,01,015,001100
"Census Tract 12.01, Calhoun County, Alabama",1400000US01015001201,3310,41.2,1931,1172,0,0,0,137,1516,1335,890,445,992,19,44,0,49,139,741,108300,0,3144,722,19437,0,38450,2458,705,0,1753,1573,1487,145,01,015,001201
"Census Tract 12.02, Calhoun County, Alabama",1400000US01015001202,4098,37.0,3312,439,0,27,0,266,1668,1396,1058,338,1213,0,0,72,80,516,545,125400,0,4080,1031,21340,22,49592,2773,1078,48,2465,2227,2225,446,01,015,001202
"Census Tract 13, Calhoun County, Alabama",1400000US01015001300,2457,37.1,2299,33,0,0,0,31,1110,959,675,284,725,93,0,6,50,231,345,53900,0,2447,874,14300,0,22285,2098,349,0,1405,1405,1293,48,01,015,001300
"Census Tract 14, Calhoun County, Alabama",1400000US01015001400,3408,42.5,2282,1109,0,0,0,17,1523,1311,998,313,746,0,0,0,142,171,433,68100,0,3408,415,16115,0,33969,2864,488,0,2058,2013,1851,112,01,015,001400
"Census Tract 15, Calhoun County, Alabama",1400000US01015001500,5410,41.7,4782,206,50,0,0,212,2347,2228,1869,359,1099,0,42,0,361,261,435,74900,0,5410,650,19090,0,38762,3872,1424,45,3396,3259,3084,246,01,015,001500
"Census Tract 16, Calhoun County, Alabama",1400000US01015001600,3576,34.8,2853,410,10,0,0,133,1728,1441,936,505,1439,0,0,0,205,289,945,68300,0,3545,949,17020,10,32804,2596,894,34,2109,2020,1760,163,01,015,001600
"Census Tract 17, Calhoun County, Alabama",1400000US01015001700,6767,43.0,4714,1502,74,30,0,290,2615,2448,1983,465,1346,0,0,0,106,354,886,112000,30,6767,570,24604,51,57500,4445,1973,140,4092,3788,3616,569,01,015,001700
"Census Tract 18, Calhoun County, Alabama",1400000US01015001800,6435,37.9,5355,685,44,46,0,20,2748,2514,1880,634,1745,0,13,33,14,313,1372,102400,0,6435,1445,20282,30,38333,4677,1580,120,4181,4006,3650,369,01,015,001800
"Census Tract 20, Calhoun County, Alabama",1400000US01015002000,7245,35.1,6653,354,43,0,0,117,2919,2618,2215,403,1264,86,94,11,0,73,1000,132100,41,7218,1204,23416,24,55673,5124,1887,36,4528,4403,3987,916,01,015,002000
"Census Tract 21.01, Calhoun County, Alabama",1400000US01015002101,3921,20.7,2200,1524,12,31,0,1,1455,1207,142,1065,2256,0,0,10,0,124,2122,83300,0,2521,1701,7645,0,10671,2202,1598,67,3555,3473,487,96,01,015,002101
"Census Tract 21.02, Calhoun County, Alabama",1400000US01015002102,3046,40.4,2642,299,0,35,0,6,1477,1355,952,403,888,0,0,11,178,107,592,168100,0,3046,256,34287,106,55337,1821,1012,65,1735,1657,1465,667,01,015,002102
"Census Tract 21.03, Calhoun County, Alabama",1400000US01015002103,6857,30.9,5158,1350,0,149,0,200,2894,2605,1496,1109,2540,23,0,13,195,612,1697,125400,0,6720,1849,20060,51,39397,4443,2107,115,4365,4066,3572,781,01,015,002103
"Census Tract 22, Calhoun County, Alabama",1400000US01015002200,3565,40.1,3391,125,0,34,0,0,1722,1465,1159,306,768,0,0,87,10,180,491,80700,0,3534,343,19865,9,33466,2810,721,0,2032,1994,1715,256,01,015,002200
"Census Tract 23, Calhoun County, Alabama",1400000US01015002300,3799,43.4,3280,410,14,0,0,28,1824,1626,1176,450,913,8,38,74,26,40,727,78000,17,3799,878,16507,0,33900,2796,985,9,2262,2252,1925,185,01,015,002300
"Census Tract 24, Calhoun County, Alabama",1400000US01015002400,4799,38.5,4758,0,0,0,0,34,1971,1758,1497,261,764,11,0,10,29,199,515,98700,0,4763,572,21168,29,53038,3700,1028,25,3080,2968,2599,420,01,015,002400
"Census Tract 25.01, Calhoun County, Alabama",1400000US01015002501,7116,39.2,6480,600,0,12,0,0,2958,2746,2395,351,859,0,0,0,126,222,511,115300,16,7098,1425,23232,82,47703,5614,1309,112,4559,4477,4016,504,01,015,002501
"Census Tract 25.02, Calhoun County, Alabama",1400000US01015002502,4761,40.0,4504,141,21,0,0,0,1963,1736,1510,226,623,12,25,10,13,10,553,110300,0,4698,548,20150,26,42500,3733,917,68,2870,2814,2519,396,01,015,002502
"Census Tract 26, Calhoun County, Alabama",1400000US01015002600,4320,42.3,4117,109,8,0,7,19,2052,1615,1403,212,423,25,0,0,0,66,332,90800,1,4320,619,20956,14,47651,3516,720,68,2703,2647,2416,216,01,015,002600
"Census Tract 9819.01, Calhoun County, Alabama",1400000US01015981901,25,61.0,25,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0,0,-666666666,0,25,0,,0,-666666666,25,0,0,25,25,25,12,01,015,981901
"Census Tract 9819.02, Calhoun County, Alabama",1400000US01015981902,70,37.5,70,0,0,0,0,0,13,13,13,0,0,0,0,0,0,0,0,-666666666,0,70,0,13699,0,-666666666,70,0,0,44,44,44,0,01,015,981902
"Census Tract 9819.03, Calhoun County, Alabama",1400000US01015981903,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,01,015,981903
"Census Tract 9538, Chambers County, Alabama",1400000US01017953800,3651,47.4,2416,1161,14,0,0,0,1979,1523,1344,179,422,59,0,24,0,97,242,84900,0,3622,555,19468,22,34271,2327,1262,40,2244,2219,2149,136,01,017,953800
"Census Tract 9539, Chambers County, Alabama",1400000US01017953900,3266,35.7,1479,1705,0,10,17,34,1443,1227,866,361,1011,14,9,0,153,179,656,99900,2,3266,974,17403,13,33516,2467,682,48,1890,1829,1550,266,01,017,953900
"Census Tract 9540, Chambers County, Alabama",1400000US01017954000,6399,43.4,2783,3572,0,40,0,0,3043,2506,1799,707,1580,31,91,26,202,245,985,84700,9,6166,1317,18131,16,33390,5156,1150,18,3931,3896,3474,527,01,017,954000
"Census Tract 9542, Chambers County, Alabama",1400000US01017954200,3807,35.3,2910,827,0,0,0,0,1536,1453,1091,362,1131,0,35,25,289,30,752,75600,0,3793,562,18817,15,38546,2713,1067,7,2311,2242,1940,165,01,017,954200
