NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B03003_003E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B25075_026E,B25075_027E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 314.01, Adams County, Pennsylvania",1400000US42001031401,4192,50.5,3657,175,0,22,0,370,266,1671,1586,1325,261,780,26,0,0,222,523,9,240700,8,0,0,3927,539,34802,104,75305,2354,1347,80,2140,1844,1844,596,42,001,031401
"Census Tract 314.02, Adams County, Pennsylvania",1400000US42001031402,2018,53.3,1912,29,0,30,0,24,0,972,868,697,171,322,0,0,20,71,208,23,223500,20,11,4,2014,132,33442,47,58125,1126,825,0,1155,1124,990,294,42,001,031402
"Census Tract 315.01, Adams County, Pennsylvania",1400000US42001031501,3445,21.1,2973,122,0,132,0,166,73,590,527,204,323,806,15,0,26,25,609,131,237800,0,0,0,1227,374,12587,11,46971,1110,2121,50,3114,2854,705,311,42,001,031501
"Census Tract 315.02, Adams County, Pennsylvania",1400000US42001031502,4198,37.1,3188,348,11,58,0,625,337,1991,1782,639,1143,2489,36,25,194,896,1053,285,211800,0,0,0,3803,890,22345,34,36633,2407,1528,45,2477,2161,1843,616,42,001,031502
"Census Tract 316, Adams County, Pennsylvania",1400000US42001031600,7105,43.6,6840,37,14,19,0,286,33,2928,2692,2462,230,615,26,0,21,184,366,18,230100,10,10,0,7077,191,36377,155,77554,3048,3814,133,4361,4296,3794,1323,42,001,031600
"Census Tract 317, Adams County, Pennsylvania",1400000US42001031700,2666,48.9,2482,27,0,25,0,52,32,1249,1087,906,181,404,40,15,27,80,211,31,175000,4,0,0,2660,296,26047,7,54929,1727,885,1,1595,1544,1423,235,42,001,031700
"Census Tract 103, Allegheny County, Pennsylvania",1400000US42003010300,6491,21.6,4433,1573,24,220,0,227,7,455,281,73,208,429,0,6,9,17,276,121,46900,0,0,0,655,230,7810,0,22292,4304,1806,78,6271,5800,2175,224,42,003,010300
"Census Tract 201, Allegheny County, Pennsylvania",1400000US42003020100,4212,28.9,3366,347,29,356,0,111,0,2419,2042,408,1634,2312,80,61,86,325,1329,431,257600,35,0,0,3072,588,56250,433,72642,2500,1178,39,3649,3050,2052,1516,42,003,020100
"Census Tract 203, Allegheny County, Pennsylvania",1400000US42003020300,821,34.3,691,44,0,68,0,20,0,593,553,86,467,665,0,0,0,155,425,85,321400,0,0,0,821,49,121282,83,93125,455,185,34,736,650,694,589,42,003,020300
"Census Tract 305, Allegheny County, Pennsylvania",1400000US42003030500,2292,40.3,198,1777,20,25,0,216,84,1240,1117,211,906,1649,74,32,134,533,642,234,99500,0,0,0,2292,833,16364,17,18730,1692,497,35,1299,1157,1125,192,42,003,030500
"Census Tract 402, Allegheny County, Pennsylvania",1400000US42003040200,1609,24.0,571,807,0,153,19,18,0,725,611,182,429,817,51,5,11,71,514,165,59000,0,0,0,1180,559,11184,0,16250,938,444,30,1239,1013,589,214,42,003,040200
"Census Tract 404, Allegheny County, Pennsylvania",1400000US42003040400,1977,27.9,1234,212,0,507,0,52,9,1429,1184,604,580,969,0,0,0,48,715,206,120000,0,0,0,1921,858,28591,32,24803,782,770,38,1388,842,512,440,42,003,040400
"Census Tract 405, Allegheny County, Pennsylvania",1400000US42003040500,3724,21.4,3177,183,0,308,0,97,24,1254,1085,81,1004,2822,0,23,21,18,2126,634,116800,0,0,9,3100,2408,7987,0,17275,1893,1294,75,3593,3209,290,199,42,003,040500
"Census Tract 406, Allegheny County, Pennsylvania",1400000US42003040600,1938,22.2,1659,131,0,76,0,53,0,1082,865,124,741,1723,0,0,0,55,1442,226,111700,0,0,0,1938,1249,13067,0,19659,1176,547,20,1805,1668,292,158,42,003,040600
"Census Tract 409, Allegheny County, Pennsylvania",1400000US42003040900,3007,23.2,2343,301,0,250,0,67,0,1432,1223,418,805,2091,0,18,10,208,1396,459,101100,0,0,0,2947,1627,17129,12,21940,2136,592,23,2565,2176,922,411,42,003,040900
"Census Tract 501, Allegheny County, Pennsylvania",1400000US42003050100,2087,35.5,169,1696,0,18,0,0,0,1122,966,284,682,1412,38,30,26,507,490,321,67800,0,0,0,2082,742,17264,7,19608,1697,291,12,1289,1231,1000,128,42,003,050100
"Census Tract 506, Allegheny County, Pennsylvania",1400000US42003050600,1772,54.2,343,1253,0,168,0,11,0,1169,889,510,379,778,0,15,65,369,329,0,96400,0,0,0,1751,380,31938,55,36642,1217,384,0,958,823,761,269,42,003,050600
"Census Tract 509, Allegheny County, Pennsylvania",1400000US42003050900,1367,26.3,34,1266,67,0,0,51,0,800,741,45,696,1279,0,32,23,483,600,141,-666666666,0,0,0,1367,931,9552,0,14281,1202,101,0,723,642,566,19,42,003,050900
"Census Tract 510, Allegheny County, Pennsylvania",1400000US42003051000,2163,19.9,950,948,10,177,0,45,7,825,719,67,652,1143,0,5,21,545,426,146,63600,0,0,0,1317,711,10210,6,16373,1246,758,15,1780,1580,532,158,42,003,051000
"Census Tract 511, Allegheny County, Pennsylvania",1400000US42003051100,187,38.8,0,187,0,0,0,0,0,236,118,0,118,187,0,20,0,37,130,0,-666666666,0,0,0,187,69,13317,0,20313,163,24,0,115,115,101,10,42,003,051100
"Census Tract 603, Allegheny County, Pennsylvania",1400000US42003060300,2533,33.3,2008,341,0,13,0,145,0,1315,1267,494,773,1513,9,26,120,316,893,149,154400,0,0,0,2533,464,37669,84,51964,1926,576,7,1870,1752,1710,867,42,003,060300
"Census Tract 605, Allegheny County, Pennsylvania",1400000US42003060500,1299,37.2,1173,74,0,0,12,31,0,805,718,336,382,626,10,21,25,170,350,50,93900,0,0,0,1299,193,33059,23,36786,916,324,21,1059,1015,907,423,42,003,060500
"Census Tract 703, Allegheny County, Pennsylvania",1400000US42003070300,2024,29.4,1749,113,15,106,0,75,21,1230,1048,294,754,1191,0,28,48,158,690,267,670200,36,19,0,1889,222,70631,172,56136,1127,662,0,1458,1170,1183,965,42,003,070300
"Census Tract 705, Allegheny County, Pennsylvania",1400000US42003070500,3161,27.3,2346,77,0,672,0,141,13,1961,1771,314,1457,2479,14,6,33,321,1585,520,261800,0,0,0,3161,762,42232,107,50838,1219,1064,76,2849,2124,2094,1908,42,003,070500
"Census Tract 706, Allegheny County, Pennsylvania",1400000US42003070600,1978,29.6,1621,46,4,236,0,90,17,1412,1233,446,787,1275,0,48,65,127,813,222,215900,0,0,0,1972,275,45603,90,48719,1028,550,1,1553,1247,1224,1083,42,003,070600
"Census Tract 708, Allegheny County, Pennsylvania",1400000US42003070800,1851,30.5,1208,46,0,540,0,110,27,1056,1029,236,793,1442,13,0,34,127,813,455,331500,0,0,0,1851,438,42086,64,50972,706,566,65,1445,1028,1127,1004,42,003,070800
"Census Tract 709, Allegheny County, Pennsylvania",1400000US42003070900,4594,27.4,2636,244,19,1601,0,88,3,2785,2525,669,1856,2970,12,81,89,202,1897,689,286800,19,0,0,4177,1332,36732,91,30359,1551,1413,75,3867,2336,2222,1863,42,003,070900
"Census Tract 802, Allegheny County, Pennsylvania",1400000US42003080200,1640,33.1,1517,107,0,16,0,77,0,1022,902,339,563,891,28,11,80,154,502,116,92900,0,0,0,1640,303,29982,5,40784,1071,330,30,1248,1102,1092,562,42,003,080200
"Census Tract 804, Allegheny County, Pennsylvania",1400000US42003080400,1469,28.4,1183,90,0,167,0,30,10,820,783,252,531,917,7,0,29,75,719,87,159500,6,0,0,1469,458,25823,13,32750,819,439,16,1272,1036,817,515,42,003,080400
"Census Tract 806, Allegheny County, Pennsylvania",1400000US42003080600,2098,30.8,1904,83,0,62,0,0,0,1248,1062,414,648,1118,0,8,15,162,817,116,224300,0,0,0,2074,233,37902,59,55611,1102,906,11,1664,1535,1428,1008,42,003,080600
"Census Tract 807, Allegheny County, Pennsylvania",1400000US42003080700,1927,30.0,1361,116,0,401,0,93,1,1191,1125,169,956,1490,0,9,25,115,1184,157,195800,0,0,0,1916,479,27891,0,35057,842,601,0,1633,1158,1463,1105,42,003,080700
"Census Tract 809, Allegheny County, Pennsylvania",1400000US42003080900,1788,31.7,1376,233,8,144,0,45,2,1101,984,290,694,1184,10,11,30,169,827,137,150000,0,0,0,1727,271,34504,23,51458,1223,363,26,1425,1256,1159,837,42,003,080900
"Census Tract 901, Allegheny County, Pennsylvania",1400000US42003090100,1858,33.2,1627,170,0,27,0,53,8,1126,969,474,495,858,6,23,25,164,550,90,137900,0,0,0,1852,261,38299,50,52708,1217,541,30,1594,1504,1425,818,42,003,090100
"Census Tract 902, Allegheny County, Pennsylvania",1400000US42003090200,2789,38.6,2473,143,0,61,0,75,0,1548,1328,491,837,1513,70,8,53,242,1001,139,165900,0,0,0,2595,318,31400,34,53115,1931,716,30,1909,1742,1678,935,42,003,090200
"Census Tract 903, Allegheny County, Pennsylvania",1400000US42003090300,1680,31.9,1412,230,0,20,0,22,4,996,848,325,523,1031,33,5,44,297,599,53,93000,0,0,0,1680,260,23645,0,37372,1217,302,17,1323,1207,1177,588,42,003,090300
"Census Tract 1005, Allegheny County, Pennsylvania",1400000US42003100500,2145,39.4,565,1457,0,10,0,9,0,979,907,612,295,628,0,0,16,139,409,64,98800,0,0,0,2096,389,28768,23,46308,1738,289,26,1334,1271,1171,438,42,003,100500
"Census Tract 1011, Allegheny County, Pennsylvania",1400000US42003101100,2536,31.8,1922,515,0,31,0,90,10,1402,1248,537,711,1543,0,18,29,502,953,41,85700,0,0,0,2536,372,26921,14,37500,1827,616,0,1831,1750,1627,811,42,003,101100
"Census Tract 1014, Allegheny County, Pennsylvania",1400000US42003101400,3299,39.1,2813,341,12,54,0,118,0,1668,1526,957,569,993,66,47,20,323,364,173,128300,0,0,0,3288,361,28624,12,50283,2401,603,67,2145,1938,1976,1058,42,003,101400
"Census Tract 1016, Allegheny County, Pennsylvania",1400000US42003101600,1071,22.9,53,990,0,0,0,16,25,392,372,107,265,846,0,0,0,134,704,8,69100,0,0,0,1071,487,24542,5,27019,995,64,0,566,548,437,59,42,003,101600
"Census Tract 1017, Allegheny County, Pennsylvania",1400000US42003101700,1405,35.9,491,812,16,0,0,21,27,788,623,322,301,648,4,0,12,194,244,194,52900,0,0,0,1405,593,18988,0,33494,1111,268,0,1036,977,938,281,42,003,101700
"Census Tract 1018, Allegheny County, Pennsylvania",1400000US42003101800,2539,44.7,1930,462,9,55,0,30,0,1275,1154,1014,140,359,0,0,0,167,175,17,120600,0,0,0,2539,128,34039,51,57500,2082,368,8,1620,1538,1492,734,42,003,101800
"Census Tract 1102, Allegheny County, Pennsylvania",1400000US42003110200,4326,35.7,2635,1380,0,192,0,174,0,2156,1967,794,1173,2208,0,50,66,683,1052,357,190700,0,0,0,4304,502,36526,171,51563,2833,1083,60,2829,2525,2448,1358,42,003,110200
"Census Tract 1106, Allegheny County, Pennsylvania",1400000US42003110600,2559,36.2,2130,342,0,12,0,82,0,1122,1085,692,393,812,66,32,20,208,411,75,283800,15,0,0,2547,302,42058,176,65104,1579,763,13,1576,1438,1408,1039,42,003,110600
"Census Tract 1113, Allegheny County, Pennsylvania",1400000US42003111300,2698,34.3,1133,1358,0,80,0,143,54,1466,1263,336,927,1573,0,10,73,412,844,234,186300,0,0,0,2529,432,30705,50,37114,1856,634,2,1828,1647,1618,891,42,003,111300
"Census Tract 1114, Allegheny County, Pennsylvania",1400000US42003111400,1388,36.2,257,904,0,15,0,51,41,776,619,265,354,733,27,38,16,322,302,28,68900,0,0,0,1336,445,18152,10,26518,1122,183,17,917,839,772,217,42,003,111400
"Census Tract 1115, Allegheny County, Pennsylvania",1400000US42003111500,3000,30.9,736,1918,2,283,0,27,0,1989,1684,170,1514,2472,42,42,176,702,1400,110,76800,11,0,0,2966,873,20235,8,24073,2129,562,17,2063,1730,1593,766,42,003,111500
"Census Tract 1203, Allegheny County, Pennsylvania",1400000US42003120300,1661,43.9,38,1435,0,0,11,90,0,860,700,298,402,978,16,0,143,264,555,0,52800,0,0,0,1661,455,20483,5,29444,1444,140,8,1054,1010,914,156,42,003,120300
"Census Tract 1204, Allegheny County, Pennsylvania",1400000US42003120400,694,42.1,33,633,12,0,0,13,0,415,338,113,225,434,32,27,47,121,197,10,41500,0,0,0,679,299,12375,0,16786,627,58,5,405,405,362,19,42,003,120400
"Census Tract 1207, Allegheny County, Pennsylvania",1400000US42003120700,863,54.1,5,769,0,47,0,1,0,502,412,165,247,474,21,27,16,223,187,0,37000,0,0,0,863,149,14930,0,24083,574,224,0,434,431,391,31,42,003,120700
"Census Tract 1208, Allegheny County, Pennsylvania",1400000US42003120800,758,53.3,155,603,0,0,0,0,0,292,227,61,166,436,5,21,62,158,174,16,45800,0,0,0,625,151,15745,7,26875,665,79,0,307,302,269,5,42,003,120800
"Census Tract 1301, Allegheny County, Pennsylvania",1400000US42003130100,1757,28.1,13,1560,0,56,0,13,0,1025,726,271,455,1181,17,26,31,266,841,0,32100,0,0,0,1757,947,10552,0,16250,1422,263,0,985,892,785,91,42,003,130100
"Census Tract 1302, Allegheny County, Pennsylvania",1400000US42003130200,1518,27.5,46,1451,0,0,0,6,0,689,479,273,206,740,46,0,22,257,247,168,36900,0,0,0,1505,613,18141,13,32650,1347,147,6,780,730,664,114,42,003,130200
"Census Tract 1303, Allegheny County, Pennsylvania",1400000US42003130300,1413,43.4,67,1293,0,16,0,28,3,802,686,227,459,862,17,7,50,192,577,19,69800,0,0,0,1405,556,15101,0,16200,1072,288,25,783,765,626,153,42,003,130300
"Census Tract 1304, Allegheny County, Pennsylvania",1400000US42003130400,1069,32.6,32,933,1,38,0,0,0,670,447,246,201,524,15,47,25,142,227,68,47700,0,0,0,1069,432,12469,0,24141,933,98,0,564,530,406,82,42,003,130400
"Census Tract 1306, Allegheny County, Pennsylvania",1400000US42003130600,2804,38.2,175,2522,0,0,0,0,0,1524,1339,583,756,1553,0,6,102,477,884,84,57200,0,0,0,2758,1127,15850,6,22465,2371,364,41,1751,1632,1412,161,42,003,130600
"Census Tract 1401, Allegheny County, Pennsylvania",1400000US42003140100,5367,20.5,3642,305,9,1266,0,205,22,1081,901,712,189,613,17,19,0,73,412,92,603100,38,9,21,2336,382,41043,355,164886,1927,2352,73,4402,3040,1106,932,42,003,140100
"Census Tract 1402, Allegheny County, Pennsylvania",1400000US42003140200,2481,26.4,2037,58,16,248,0,124,74,1105,1028,432,596,990,53,0,30,50,639,218,461300,42,26,17,2062,529,63448,173,66250,1044,924,40,1933,1502,1071,923,42,003,140200
"Census Tract 1403, Allegheny County, Pennsylvania",1400000US42003140300,3629,33.9,2986,254,0,290,0,157,10,1572,1453,782,671,1591,0,19,16,309,1009,238,383500,35,6,0,3629,287,66139,403,106175,1806,1297,71,2145,1829,1748,1486,42,003,140300
"Census Tract 1404, Allegheny County, Pennsylvania",1400000US42003140400,2355,42.5,2039,58,9,180,0,85,0,1001,985,788,197,388,0,11,6,88,253,30,366100,14,4,0,2355,136,74410,325,129432,1165,845,41,1445,1249,1366,1257,42,003,140400
"Census Tract 1405, Allegheny County, Pennsylvania",1400000US42003140500,1887,32.4,1093,722,0,29,0,15,0,1140,1032,323,709,1216,40,0,12,348,725,91,221600,0,0,0,1867,307,34443,19,58405,1120,722,7,1494,1424,1313,809,42,003,140500
"Census Tract 1406, Allegheny County, Pennsylvania",1400000US42003140600,3204,37.3,2745,296,0,83,0,19,0,1513,1425,876,549,990,20,48,75,119,552,176,269400,0,0,0,3193,421,48787,163,75982,1748,1223,0,2036,1832,1892,1486,42,003,140600
"Census Tract 1408, Allegheny County, Pennsylvania",1400000US42003140800,4651,34.4,3847,37,0,622,0,156,55,2017,1943,910,1033,2050,0,48,175,488,1176,163,331200,17,0,0,4642,559,42706,219,70231,1957,1519,75,3046,2209,2521,2077,42,003,140800
"Census Tract 1410, Allegheny County, Pennsylvania",1400000US42003141000,1059,40.1,1037,13,0,9,0,23,0,489,481,346,135,199,18,0,19,54,97,11,300900,0,6,0,1059,34,48946,47,67188,703,328,0,643,630,621,532,42,003,141000
"Census Tract 1411, Allegheny County, Pennsylvania",1400000US42003141100,1321,44.7,1207,51,0,28,0,26,0,634,595,505,90,148,6,18,25,45,54,0,131800,0,0,0,1321,49,32809,11,65313,995,271,13,830,785,776,459,42,003,141100
"Census Tract 1413, Allegheny County, Pennsylvania",1400000US42003141300,5399,33.1,3712,111,5,1328,0,179,64,2521,2457,829,1628,3307,0,27,100,655,1977,548,251700,33,0,14,5054,1205,32319,130,46414,2134,1306,151,3760,2271,2843,2181,42,003,141300
"Census Tract 1414, Allegheny County, Pennsylvania",1400000US42003141400,5690,38.9,4449,409,11,743,0,191,13,2968,2648,1243,1405,2284,0,13,0,358,1639,274,275600,0,0,0,5530,574,52430,342,64970,3229,1406,86,3583,2764,3112,2416,42,003,141400
"Census Tract 1516, Allegheny County, Pennsylvania",1400000US42003151600,2702,36.8,2495,56,0,74,0,217,0,1262,1112,659,453,1064,9,0,60,296,621,78,123000,0,0,0,2702,192,28136,12,64236,2021,519,21,1898,1704,1708,751,42,003,151600
"Census Tract 1517, Allegheny County, Pennsylvania",1400000US42003151700,5257,33.8,4636,300,0,91,0,359,89,2594,2351,1369,982,2093,35,30,59,443,1130,396,143200,0,0,0,5257,583,35366,169,62329,3298,1012,85,3715,3009,3206,1867,42,003,151700
"Census Tract 1608, Allegheny County, Pennsylvania",1400000US42003160800,2927,30.7,2500,314,0,0,0,55,0,1414,1230,550,680,1739,0,76,66,412,979,206,80400,0,0,0,2917,550,27317,32,44878,2369,530,17,2302,2253,1676,641,42,003,160800
"Census Tract 1609, Allegheny County, Pennsylvania",1400000US42003160900,3284,28.6,3020,141,0,114,0,90,0,1932,1651,532,1119,2202,8,0,17,344,1640,193,251300,0,0,0,3174,856,41398,110,53992,2134,894,23,2632,2469,1629,1155,42,003,160900
"Census Tract 1702, Allegheny County, Pennsylvania",1400000US42003170200,3506,28.3,3249,97,16,66,0,24,46,2472,1868,910,958,2034,0,13,0,54,1328,639,205200,0,0,0,3506,1015,38496,35,48837,2615,827,6,3098,2990,1909,1273,42,003,170200
"Census Tract 1706, Allegheny County, Pennsylvania",1400000US42003170600,1729,33.3,1605,81,2,12,0,104,5,1109,847,484,363,824,0,17,17,189,439,162,92400,0,0,0,1729,325,33673,29,45508,1300,320,25,1410,1296,1128,457,42,003,170600
"Census Tract 1803, Allegheny County, Pennsylvania",1400000US42003180300,2293,34.5,1148,958,0,25,0,18,11,1255,969,447,522,1269,7,8,24,379,726,125,33300,0,0,0,2293,647,16282,8,27656,2061,193,0,1315,1278,1171,106,42,003,180300
"Census Tract 1807, Allegheny County, Pennsylvania",1400000US42003180700,2200,33.8,1694,429,5,0,0,53,0,1207,1001,455,546,1218,25,5,14,320,728,126,66600,0,0,0,2148,481,25501,27,38576,1755,365,21,1541,1474,1217,442,42,003,180700
"Census Tract 1903, Allegheny County, Pennsylvania",1400000US42003190300,1857,40.0,1766,46,0,0,0,75,0,1241,1027,589,438,843,0,20,15,168,569,71,127400,8,0,0,1857,210,47683,33,68558,1449,366,20,1390,1353,1159,645,42,003,190300
"Census Tract 1911, Allegheny County, Pennsylvania",1400000US42003191100,2581,36.8,2398,41,0,106,0,0,0,1436,1205,777,428,890,0,26,66,135,518,145,106700,4,0,0,2581,319,39851,46,62036,2007,447,0,1778,1664,1610,704,42,003,191100
"Census Tract 1914, Allegheny County, Pennsylvania",1400000US42003191400,2736,31.9,2394,274,7,20,0,14,0,1770,1454,451,1003,1693,0,36,23,432,1071,131,88100,0,0,8,2736,595,35753,40,44792,2078,488,14,2038,1889,1624,897,42,003,191400
"Census Tract 1915, Allegheny County, Pennsylvania",1400000US42003191500,1885,30.9,1653,129,0,59,0,129,0,1176,946,374,572,1098,0,0,7,94,869,128,79600,0,0,0,1885,233,25075,0,37301,1401,324,41,1440,1289,1211,478,42,003,191500
"Census Tract 1916, Allegheny County, Pennsylvania",1400000US42003191600,4378,39.6,3374,708,0,152,0,351,0,2093,1871,1165,706,1558,13,34,34,295,1052,130,80700,0,0,0,4378,742,25351,12,49556,3307,481,105,3076,2614,2622,795,42,003,191600
"Census Tract 1917, Allegheny County, Pennsylvania",1400000US42003191700,3732,36.2,3196,283,13,79,0,84,18,1629,1528,1083,445,1202,8,0,33,497,634,30,98300,0,0,9,3661,289,29280,50,52667,2913,458,25,2518,2251,2237,870,42,003,191700
"Census Tract 1918, Allegheny County, Pennsylvania",1400000US42003191800,5278,38.8,4719,112,0,214,0,177,30,2583,2282,1694,588,1202,0,0,16,213,912,61,94400,0,0,0,5278,309,28130,67,56364,4490,459,29,3493,3240,3073,986,42,003,191800
"Census Tract 1919, Allegheny County, Pennsylvania",1400000US42003191900,1904,38.1,1523,211,8,57,0,0,0,1071,926,628,298,522,6,32,39,73,298,74,86600,0,0,0,1890,246,30352,0,50568,1654,184,23,1291,1208,1143,404,42,003,191900
"Census Tract 1920, Allegheny County, Pennsylvania",1400000US42003192000,3785,38.7,3074,424,9,67,0,57,40,1858,1596,966,630,1353,33,29,115,307,633,236,78800,0,0,0,3673,542,25770,23,45441,3040,619,28,2397,2233,2095,752,42,003,192000
"Census Tract 2022, Allegheny County, Pennsylvania",1400000US42003202200,2923,34.9,1501,1116,0,169,0,0,0,1218,1150,695,455,1317,26,35,28,386,548,294,57600,0,0,0,2909,829,19388,0,43750,2507,231,35,1707,1552,1531,387,42,003,202200
"Census Tract 2023, Allegheny County, Pennsylvania",1400000US42003202300,3876,41.3,3107,258,26,393,0,67,0,2147,1893,976,917,1330,0,37,0,302,765,226,143200,18,0,0,3713,213,36022,47,60820,2758,504,42,2764,2315,2384,1156,42,003,202300
"Census Tract 2107, Allegheny County, Pennsylvania",1400000US42003210700,2072,34.3,584,1448,0,6,0,50,0,1393,1061,515,546,947,0,0,68,289,394,196,100600,0,0,0,2072,465,28274,42,40711,1713,297,0,1458,1402,1293,427,42,003,210700
"Census Tract 2206, Allegheny County, Pennsylvania",1400000US42003220600,1636,39.0,1041,474,11,57,0,60,0,1189,965,359,606,868,0,6,49,276,458,79,229100,0,0,0,1614,351,46710,73,41076,992,533,13,1144,1050,1067,639,42,003,220600
"Census Tract 2406, Allegheny County, Pennsylvania",1400000US42003240600,2222,39.5,1743,311,0,81,0,49,0,1585,1159,590,569,1054,0,0,29,143,776,106,57700,0,0,0,2222,351,36026,57,44028,1695,367,6,1617,1461,1436,619,42,003,240600
"Census Tract 2412, Allegheny County, Pennsylvania",1400000US42003241200,823,49.4,653,104,0,0,0,69,0,532,395,278,117,175,0,5,19,87,64,0,47700,0,0,0,823,159,18975,0,31314,712,111,0,576,560,524,52,42,003,241200
