NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B03003_003E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B25075_026E,B25075_027E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 8, Albany County, New York",1400000US36001000800,2037,32.8,426,1453,6,0,0,336,58,1256,884,107,777,1725,0,0,31,298,1177,219,-666666666,0,0,0,2029,1093,14284,0,19063,1579,223,51,1165,974,972,134,36,001,000800
"Census Tract 11, Albany County, New York",1400000US36001001100,1239,48.2,635,439,4,98,0,45,15,861,701,58,643,909,0,5,48,344,435,77,139900,0,0,0,1239,525,21326,0,18650,945,194,15,928,856,835,250,36,001,001100
"Census Tract 14, Albany County, New York",1400000US36001001400,3668,31.4,2619,605,0,318,0,255,20,2848,2601,256,2345,3191,133,24,64,280,2394,296,278200,0,0,0,3668,668,49919,62,44635,2477,787,40,3112,2578,2396,1518,36,001,001400
"Census Tract 15, Albany County, New York",1400000US36001001500,5080,25.1,3702,555,16,365,0,642,174,2701,2381,193,2188,4564,16,0,94,144,3381,929,165100,0,0,0,5067,1969,21591,42,29740,3781,642,46,4294,3611,2181,1163,36,001,001500
"Census Tract 16, Albany County, New York",1400000US36001001600,4163,26.1,3326,313,0,219,0,290,56,1993,1724,683,1041,2091,8,16,91,161,1647,168,181000,0,0,0,3906,1003,31279,82,58500,3290,540,20,3341,3010,1986,1145,36,001,001600
"Census Tract 17, Albany County, New York",1400000US36001001700,4562,38.1,3371,617,0,355,0,307,36,2072,1902,897,1005,2030,9,0,68,410,1373,170,211200,0,0,0,4441,588,33340,102,61615,3093,702,72,3271,2616,2498,1349,36,001,001700
"Census Tract 18.01, Albany County, New York",1400000US36001001801,7046,48.5,5704,626,0,569,10,164,0,3546,3398,2322,1076,1712,69,0,73,293,1154,123,228200,0,0,0,6973,436,42659,236,65863,5044,956,118,4221,3767,3708,2071,36,001,001801
"Census Tract 18.02, Albany County, New York",1400000US36001001802,3933,42.7,3013,439,9,269,0,107,9,2111,1901,1220,681,1274,24,17,26,319,800,88,177400,0,0,0,3925,499,31968,31,55568,2891,406,17,2717,2206,2234,1076,36,001,001802
"Census Tract 19.01, Albany County, New York",1400000US36001001901,2497,38.2,2030,130,7,140,0,93,69,1229,1161,854,307,588,0,9,0,204,240,135,178600,0,0,0,2462,225,41913,42,85417,1854,431,20,1747,1524,1521,1145,36,001,001901
"Census Tract 19.02, Albany County, New York",1400000US36001001902,2723,41.5,2337,283,0,27,0,34,0,1233,1153,1076,77,97,0,0,10,0,87,0,177800,0,0,0,2723,221,37576,68,80461,2193,315,33,1766,1725,1502,809,36,001,001902
"Census Tract 20, Albany County, New York",1400000US36001002000,6775,35.6,3164,1910,0,821,22,1112,157,2647,2577,1074,1503,4182,46,0,177,1208,2021,730,130000,15,0,24,6766,1944,25045,43,46019,4617,686,138,4588,3503,3696,1010,36,001,002000
"Census Tract 21, Albany County, New York",1400000US36001002100,3119,24.2,1582,582,0,636,0,348,198,1285,983,137,846,1908,0,16,52,237,1392,211,116000,0,0,0,2266,709,21001,16,42038,2019,359,62,2401,1739,1329,480,36,001,002100
"Census Tract 22, Albany County, New York",1400000US36001002200,2498,31.6,1620,477,36,151,0,270,58,1617,1455,362,1093,1901,0,173,48,255,1352,73,172500,0,0,0,2498,545,37482,43,44205,1758,429,34,1933,1656,1568,916,36,001,002200
"Census Tract 23, Albany County, New York",1400000US36001002300,1946,35.6,650,1048,0,21,0,278,57,1260,926,197,729,1312,0,9,22,341,877,63,124700,0,0,0,1946,722,21611,0,27649,1338,493,0,1485,1362,1176,308,36,001,002300
"Census Tract 25, Albany County, New York",1400000US36001002500,3096,32.1,336,2251,10,0,0,509,318,1822,1344,208,1136,2453,8,75,60,839,1071,400,89500,0,0,0,3096,1431,12802,0,17314,2188,516,108,2004,1621,1477,120,36,001,002500
"Census Tract 26, Albany County, New York",1400000US36001002600,5214,30.6,1153,3301,8,387,0,441,238,2334,1878,653,1225,3526,140,22,331,1268,1742,23,88400,0,0,0,5214,1411,16857,11,34322,3995,594,58,3226,2778,2657,286,36,001,002600
"Census Tract 127, Albany County, New York",1400000US36001012700,2419,39.4,2193,105,0,88,0,68,0,1456,1274,408,866,1584,0,14,177,325,868,200,146200,0,0,0,2410,263,33045,21,44830,1941,244,52,1786,1655,1393,409,36,001,012700
"Census Tract 128, Albany County, New York",1400000US36001012800,3770,31.8,3122,158,58,15,0,365,135,2081,1536,489,1047,2435,73,87,177,484,1371,243,108400,0,0,5,3735,887,19011,0,37298,3307,370,12,2577,2434,1954,302,36,001,012800
"Census Tract 129, Albany County, New York",1400000US36001012900,3307,39.2,2825,170,0,8,0,96,48,1935,1597,273,1324,2648,23,93,264,737,1486,45,109900,0,0,0,3268,751,20867,10,32417,2814,351,0,1981,1895,1698,208,36,001,012900
"Census Tract 130, Albany County, New York",1400000US36001013000,6915,49.4,6524,266,38,5,0,170,15,2892,2812,1925,887,1574,156,30,50,249,875,214,160700,0,0,0,6242,443,30936,41,58361,5996,683,46,4182,4039,3619,1043,36,001,013000
"Census Tract 131, Albany County, New York",1400000US36001013100,2613,35.6,2407,0,0,116,0,241,0,1263,1117,332,785,1797,34,97,68,484,1034,80,118200,0,0,0,2591,269,25556,7,52014,2124,336,9,1681,1484,1346,251,36,001,013100
"Census Tract 132, Albany County, New York",1400000US36001013200,3146,35.9,2740,73,0,0,0,151,10,1705,1523,483,1040,1999,7,52,122,796,815,207,117400,0,0,0,3062,752,22266,6,31906,2647,230,83,1856,1731,1587,272,36,001,013200
"Census Tract 133, Albany County, New York",1400000US36001013300,4878,35.1,3783,777,0,107,0,233,13,2240,1990,785,1205,2761,12,42,265,350,1510,582,147800,0,0,9,4873,587,27181,9,58021,3851,599,143,3395,3090,2713,807,36,001,013300
"Census Tract 134, Albany County, New York",1400000US36001013400,2183,40.8,1946,91,0,93,0,105,27,1187,1005,445,560,1069,53,0,18,448,496,54,139900,0,0,0,2183,246,25117,9,41042,1925,159,40,1468,1350,1265,251,36,001,013400
"Census Tract 135.03, Albany County, New York",1400000US36001013503,5014,36.3,3900,252,0,672,0,245,0,2024,1980,1180,800,1363,10,0,82,251,860,160,259700,0,0,0,4992,560,36590,89,66759,3793,491,0,3215,2553,2758,1266,36,001,013503
"Census Tract 135.05, Albany County, New York",1400000US36001013505,2655,44.0,2321,108,0,201,0,162,0,1024,886,726,160,389,0,0,5,260,124,0,213300,0,0,0,2655,224,28025,5,68125,2139,213,33,1592,1315,1258,539,36,001,013505
"Census Tract 135.06, Albany County, New York",1400000US36001013506,6701,40.6,5222,173,0,862,42,463,77,2751,2677,1685,992,2076,0,8,117,370,1206,375,218400,0,0,0,6619,439,32375,110,62083,4826,571,62,4287,3266,3598,1441,36,001,013506
"Census Tract 135.07, Albany County, New York",1400000US36001013507,2443,39.2,1763,150,7,201,0,147,100,1037,971,604,367,883,0,0,7,272,452,152,231900,0,0,0,2387,195,34554,44,80507,1831,285,9,1589,1323,1388,508,36,001,013507
"Census Tract 135.08, Albany County, New York",1400000US36001013508,6751,41.5,5791,116,21,649,0,257,99,2575,2499,2086,413,876,0,0,0,281,412,183,259400,39,0,0,6698,319,46089,321,90341,5176,691,40,4363,3611,3631,2027,36,001,013508
"Census Tract 136.01, Albany County, New York",1400000US36001013601,10036,30.2,7918,685,7,1063,0,602,114,3544,3333,1933,1400,2592,0,50,67,226,2065,184,237700,42,15,0,7850,503,35332,341,74539,7285,1450,66,6970,5985,4080,1921,36,001,013601
"Census Tract 136.02, Albany County, New York",1400000US36001013602,4246,33.2,2579,584,0,709,0,338,60,2064,1764,573,1191,2707,0,0,162,703,1382,460,201900,0,0,0,4246,458,41110,153,64318,2823,600,14,2726,2116,2342,1457,36,001,013602
"Census Tract 137.03, Albany County, New York",1400000US36001013703,2657,40.4,1841,479,0,255,0,93,69,610,578,499,79,278,0,22,16,159,72,9,260000,0,0,0,1675,151,26767,26,104091,1999,411,32,1785,1544,1405,361,36,001,013703
"Census Tract 137.05, Albany County, New York",1400000US36001013705,6282,49.2,5881,204,0,175,0,33,22,2903,2776,2082,694,1099,0,0,30,351,579,139,216800,0,0,0,6282,330,38187,186,65298,5391,463,62,3862,3563,3369,1179,36,001,013705
"Census Tract 137.06, Albany County, New York",1400000US36001013706,2195,45.8,1959,0,0,127,0,64,0,794,758,706,52,203,0,0,0,19,184,0,339200,12,4,0,2195,87,53064,182,112000,1633,303,43,1139,1002,980,691,36,001,013706
"Census Tract 137.07, Albany County, New York",1400000US36001013707,6061,48.1,5023,482,0,324,0,147,0,2476,2412,2011,401,825,13,38,0,205,529,40,260800,13,34,13,5958,303,44911,266,86346,4914,655,124,3559,3185,3084,1742,36,001,013707
"Census Tract 138.01, Albany County, New York",1400000US36001013801,7542,41.6,6270,598,0,461,0,348,0,3163,3007,2260,747,1422,0,14,47,542,478,341,186200,0,0,0,7542,358,32610,144,60197,5934,734,60,4645,4156,4050,1322,36,001,013801
"Census Tract 138.02, Albany County, New York",1400000US36001013802,4214,44.0,3808,92,0,172,0,9,0,1557,1450,1420,30,126,0,0,61,0,65,0,251300,0,0,8,4214,142,37629,98,101096,3353,537,36,2735,2465,2290,1009,36,001,013802
"Census Tract 139.01, Albany County, New York",1400000US36001013901,2481,42.4,2125,112,18,80,0,122,97,995,937,816,121,280,5,22,79,95,53,26,191500,0,0,0,2481,139,30613,23,69137,1970,279,12,1590,1434,1328,397,36,001,013901
"Census Tract 139.02, Albany County, New York",1400000US36001013902,5407,39.2,4543,132,0,504,0,148,28,2287,2175,1562,613,1357,0,0,14,320,1023,0,203000,14,0,0,5390,183,33901,0,83613,4310,497,112,3282,2774,2929,1142,36,001,013902
"Census Tract 140.01, Albany County, New York",1400000US36001014001,4039,45.6,2850,442,7,592,0,115,18,2097,1881,966,915,1715,23,81,47,365,1019,180,182100,0,0,0,4039,421,30420,8,54788,2769,349,41,2637,2050,2175,855,36,001,014001
"Census Tract 140.02, Albany County, New York",1400000US36001014002,4169,41.9,3661,184,0,95,0,312,107,2004,1769,1167,602,1301,27,64,140,460,470,140,173500,0,0,0,4169,398,31623,69,62820,3521,394,37,2837,2566,2279,677,36,001,014002
"Census Tract 141, Albany County, New York",1400000US36001014100,5204,46.7,4539,76,0,528,0,152,0,2425,2223,1667,556,881,16,12,15,269,388,181,272300,0,13,14,5140,84,53347,362,94856,3613,1016,67,2977,2524,2735,1818,36,001,014100
"Census Tract 142.01, Albany County, New York",1400000US36001014201,5873,40.3,5121,202,0,262,0,227,103,2306,2139,1500,639,1531,0,60,130,192,1050,99,274000,0,0,0,5752,503,39349,187,89665,4341,1008,150,3578,3312,2996,1692,36,001,014201
"Census Tract 142.02, Albany County, New York",1400000US36001014202,5883,46.3,5612,70,0,74,0,110,37,2676,2482,1695,787,1366,17,0,36,328,878,107,276800,10,25,0,5883,174,62477,499,88864,4263,1282,45,3693,3444,3243,2108,36,001,014202
"Census Tract 142.03, Albany County, New York",1400000US36001014203,6317,44.0,5801,232,0,102,0,62,5,2623,2577,2116,461,696,0,0,0,94,460,142,285000,0,0,0,6302,127,51799,397,108015,4390,1535,18,3714,3613,3222,2554,36,001,014203
"Census Tract 143.01, Albany County, New York",1400000US36001014301,2880,43.2,2755,87,0,0,0,20,0,1198,1127,789,338,584,29,0,37,242,251,25,196000,0,0,0,2867,411,35188,80,73070,2536,250,2,1781,1675,1543,521,36,001,014301
"Census Tract 143.02, Albany County, New York",1400000US36001014302,8552,41.3,7970,64,0,399,0,77,17,3173,3002,2646,356,1006,34,96,16,413,355,92,266900,0,0,0,8538,248,39656,330,95855,6774,1251,15,5225,4735,4371,2347,36,001,014302
"Census Tract 144.01, Albany County, New York",1400000US36001014401,4143,44.0,4105,3,6,8,0,9,9,1867,1667,1309,358,759,0,53,40,246,420,0,173400,11,0,0,4115,374,29918,24,61510,3563,493,18,2530,2454,2078,486,36,001,014401
"Census Tract 144.02, Albany County, New York",1400000US36001014402,3275,40.7,2908,299,0,15,0,109,0,1516,1399,781,618,1184,40,50,51,211,707,125,159500,0,0,0,3241,412,24618,22,48346,2916,251,0,2101,2027,1610,325,36,001,014402
"Census Tract 145.01, Albany County, New York",1400000US36001014501,2518,44.4,2464,0,3,38,3,0,0,976,949,777,172,332,0,8,34,41,242,7,321300,0,0,0,2492,116,45337,97,98413,2055,329,21,1601,1531,1268,607,36,001,014501
"Census Tract 145.02, Albany County, New York",1400000US36001014502,3418,47.2,3287,0,0,18,0,140,0,1367,1300,1203,97,191,0,0,0,107,84,0,239500,17,0,0,3398,285,36022,135,75372,2893,425,28,2232,2125,1864,702,36,001,014502
"Census Tract 145.03, Albany County, New York",1400000US36001014503,2822,44.8,2707,15,0,74,0,115,0,1198,1111,911,200,453,5,8,33,113,219,75,232200,0,0,0,2819,100,40134,90,87781,2287,359,17,1643,1483,1416,739,36,001,014503
"Census Tract 146.06, Albany County, New York",1400000US36001014606,3648,40.3,3294,97,0,195,0,66,1,1501,1393,1246,147,278,16,0,19,78,144,21,251400,0,0,0,3647,126,41604,172,82104,2825,626,13,2227,2136,1884,1046,36,001,014606
"Census Tract 146.07, Albany County, New York",1400000US36001014607,7621,46.2,7018,116,0,435,0,231,52,3250,3079,2411,668,1084,39,22,68,109,657,189,271200,54,0,0,7614,227,46359,281,92648,6158,1014,63,4492,4164,4330,2320,36,001,014607
"Census Tract 146.08, Albany County, New York",1400000US36001014608,4083,23.8,3366,332,5,200,0,250,116,1216,1187,868,319,428,0,0,49,169,146,64,209700,0,0,0,2500,239,23302,16,67434,3341,468,23,3198,2771,1421,570,36,001,014608
"Census Tract 146.09, Albany County, New York",1400000US36001014609,4738,39.3,3698,380,0,454,35,156,0,2505,2370,1302,1068,1916,53,29,103,372,1016,343,200400,0,0,0,4738,374,42697,84,65340,3434,933,0,3272,2919,2758,1466,36,001,014609
"Census Tract 146.11, Albany County, New York",1400000US36001014611,1996,39.9,1724,53,11,110,0,27,1,841,830,605,225,438,0,0,31,43,287,77,324700,5,0,0,1996,66,52174,148,92130,1577,246,1,1234,1092,1101,625,36,001,014611
"Census Tract 146.12, Albany County, New York",1400000US36001014612,1735,43.3,1605,18,0,56,2,68,21,731,684,506,178,395,16,0,10,86,283,0,243000,0,0,0,1729,128,38626,55,84643,1415,218,12,1065,994,915,452,36,001,014612
"Census Tract 146.13, Albany County, New York",1400000US36001014613,3406,43.8,3293,55,0,0,0,52,39,1264,1168,909,259,589,0,0,0,287,177,125,260700,0,0,0,3301,159,35072,63,88889,2647,587,21,2091,1951,1691,551,36,001,014613
"Census Tract 146.14, Albany County, New York",1400000US36001014614,5578,36.3,4339,252,0,697,0,146,182,2528,2396,1417,979,1873,29,14,50,363,1019,398,324700,33,15,0,5578,294,51878,310,74647,3723,928,120,3627,2968,3014,1742,36,001,014614
"Census Tract 146.15, Albany County, New York",1400000US36001014615,2888,35.6,1903,254,0,730,0,151,0,1323,1211,235,976,1938,37,38,10,436,1319,98,427800,0,0,0,2711,286,38153,66,59855,1719,412,10,1894,1241,1555,1009,36,001,014615
"Census Tract 147, Albany County, New York",1400000US36001014700,2754,42.2,2721,13,9,0,0,19,7,1175,986,845,141,248,0,0,3,138,107,0,227900,0,0,0,2748,128,31966,41,78158,2456,245,6,1778,1726,1431,473,36,001,014700
"Census Tract 148.01, Albany County, New York",1400000US36001014801,2820,48.2,2709,27,0,17,14,57,12,1625,1158,1064,94,200,0,0,26,62,112,0,186200,6,0,0,2813,263,32998,22,62857,2329,408,13,1804,1743,1597,494,36,001,014801
"Census Tract 148.02, Albany County, New York",1400000US36001014802,1808,48.8,1754,13,0,5,0,23,0,1293,727,674,53,116,3,0,0,75,27,11,182100,20,0,0,1770,195,30915,30,54125,1400,273,38,1006,950,911,273,36,001,014802
"Census Tract 148.03, Albany County, New York",1400000US36001014803,3382,47.9,3271,9,0,71,0,76,31,1694,1351,1263,88,186,0,14,30,32,93,17,183200,0,0,0,3382,196,40403,77,79792,2903,327,0,2118,2004,1859,541,36,001,014803
"Census Tract 9402, Allegany County, New York",1400000US36003940200,20,-666666666.0,0,0,0,0,0,0,0,10,7,0,7,20,0,0,0,20,0,0,-666666666,0,0,0,20,0,,0,-666666666,0,0,0,20,0,20,20,36,003,940200
"Census Tract 9501, Allegany County, New York",1400000US36003950100,2566,45.8,2480,0,0,32,0,35,44,1725,1071,899,172,537,23,0,10,324,169,11,79600,2,0,0,2557,250,23283,2,47961,2338,176,11,1567,1518,1417,240,36,003,950100
"Census Tract 9503, Allegany County, New York",1400000US36003950300,4754,29.4,4487,113,13,62,0,81,27,1922,1515,1088,427,960,28,3,112,225,541,51,83100,2,0,0,3747,719,18035,10,41761,3347,1187,78,3080,2800,1845,590,36,003,950300
"Census Tract 9504, Allegany County, New York",1400000US36003950400,3730,42.6,3605,15,3,12,0,62,9,3206,1492,1217,275,717,30,6,17,174,438,52,77400,3,0,0,3719,466,21761,9,46587,3153,521,8,2185,1937,1866,349,36,003,950400
"Census Tract 9505, Allegany County, New York",1400000US36003950500,3534,47.5,3482,7,0,0,0,39,0,2357,1517,1179,338,784,0,0,21,180,477,106,71100,0,0,0,3444,475,27411,26,47146,2902,592,5,2042,2026,1859,409,36,003,950500
"Census Tract 9506, Allegany County, New York",1400000US36003950600,3682,39.8,3480,53,10,18,0,46,25,2041,1564,1069,495,1106,34,8,22,169,717,156,51600,0,0,0,3532,862,20334,6,35488,3130,463,20,2209,2097,1913,238,36,003,950600
"Census Tract 9507, Allegany County, New York",1400000US36003950700,3575,44.6,3481,21,47,0,0,8,5,1964,1642,1024,618,1269,126,8,16,235,789,95,71300,0,0,0,3552,679,25979,20,43081,2975,565,9,2321,2228,1979,406,36,003,950700
"Census Tract 9508, Allegany County, New York",1400000US36003950800,6309,20.6,5414,446,30,272,0,284,92,1730,1218,742,476,996,0,2,18,86,626,264,92000,0,0,0,2800,603,14495,30,47237,4467,1296,131,5194,4729,1443,652,36,003,950800
"Census Tract 9509, Allegany County, New York",1400000US36003950900,3760,43.7,3671,3,8,72,0,37,0,1899,1643,1270,373,640,16,36,22,151,343,72,68000,0,0,0,3742,540,26279,36,50494,2973,681,4,2178,2117,1942,401,36,003,950900
"Census Tract 9510, Allegany County, New York",1400000US36003951000,3217,45.8,3207,4,0,0,0,29,0,1708,1283,1036,247,530,15,0,33,87,295,100,73900,0,0,0,3217,671,22594,26,43484,2698,482,23,1893,1859,1682,358,36,003,951000
"Census Tract 9511, Allegany County, New York",1400000US36003951100,3866,48.8,3765,38,2,40,0,69,2,2039,1594,1048,546,1026,6,22,27,405,523,43,61600,0,0,0,3672,632,20712,15,41111,3229,527,36,2197,2107,1933,292,36,003,951100
"Census Tract 9512, Allegany County, New York",1400000US36003951200,4796,40.0,4701,12,18,39,0,23,0,2746,1946,1536,410,957,17,14,15,110,680,121,63400,0,0,0,4781,730,22114,13,44408,3938,784,8,2821,2790,2547,400,36,003,951200
"Census Tract 9513, Allegany County, New York",1400000US36003951300,3891,41.3,3814,0,0,20,0,27,6,2644,1540,1226,314,724,14,18,51,142,450,49,83000,2,0,0,3886,657,21551,28,46154,3345,481,19,2225,2076,1993,327,36,003,951300
"Census Tract 1, Bronx County, New York",1400000US36005000100,7503,32.1,933,4697,14,135,0,2240,1612,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,2332,0,-666666666,5377,437,473,7203,5138,5289,71,36,005,000100
"Census Tract 2, Bronx County, New York",1400000US36005000200,5251,38.6,2282,1302,0,147,0,3936,1252,1486,1331,714,617,2175,45,0,137,684,1244,65,394800,0,0,0,5251,830,22544,37,70893,2682,176,712,3437,1048,2755,488,36,005,000200
"Census Tract 4, Bronx County, New York",1400000US36005000400,5980,39.4,2593,2019,19,57,0,3868,1127,2130,1926,1419,507,1593,110,0,246,533,679,25,353500,0,0,0,5955,705,28780,57,76667,3792,288,554,4064,1685,3513,901,36,005,000400
"Census Tract 16, Bronx County, New York",1400000US36005001600,6056,36.9,2623,2185,0,0,0,4041,1149,2049,1970,305,1665,4794,296,232,886,1840,1540,0,376400,0,0,0,5794,1671,14229,7,31540,2607,483,775,3477,1084,2732,327,36,005,001600
"Census Tract 19, Bronx County, New York",1400000US36005001900,2682,32.5,452,994,0,50,0,1449,1061,1011,962,88,874,1938,28,18,132,317,1373,70,374400,0,0,0,2582,911,20660,6,39130,1601,282,226,1956,980,1718,370,36,005,001900
"Census Tract 20, Bronx County, New York",1400000US36005002000,9131,32.5,3012,4120,165,243,0,5603,1416,3190,3008,511,2497,7340,348,983,1205,2496,2226,82,378500,0,0,0,9117,4777,11316,29,17083,5446,603,906,5602,2816,4488,576,36,005,002000
"Census Tract 23, Bronx County, New York",1400000US36005002300,4824,27.8,862,1978,95,0,0,3028,1765,2011,1960,15,1945,4796,227,411,798,2130,1230,0,-666666666,0,0,0,4794,2321,10937,0,16503,3077,304,700,2728,1033,2051,139,36,005,002300
"Census Tract 24, Bronx County, New York",1400000US36005002400,123,27.9,58,65,0,0,0,0,0,26,26,0,26,123,0,0,0,0,123,0,-666666666,0,0,0,123,0,53220,26,-666666666,0,58,0,98,98,98,65,36,005,002400
"Census Tract 25, Bronx County, New York",1400000US36005002500,5651,30.4,889,1175,0,189,0,4396,3235,2053,1817,72,1745,5440,297,372,1055,1624,2065,27,475000,0,0,0,5637,2773,12131,0,21060,2897,291,583,3393,917,2811,283,36,005,002500
"Census Tract 27.01, Bronx County, New York",1400000US36005002701,3034,25.2,384,1049,0,0,0,2064,1543,1092,1076,0,1076,3034,314,172,396,1444,621,87,-666666666,0,0,0,3034,1815,9503,0,18409,1919,87,300,1671,472,1329,131,36,005,002701
"Census Tract 27.02, Bronx County, New York",1400000US36005002702,4684,27.3,682,1703,55,0,0,3236,2181,1476,1436,73,1363,4107,226,337,700,1347,1433,64,437100,0,0,0,4590,2314,9800,0,16000,2639,270,629,2824,923,2061,187,36,005,002702
"Census Tract 28, Bronx County, New York",1400000US36005002800,5350,42.7,601,3464,0,37,0,2009,704,2435,2391,396,1995,4078,529,340,1126,1518,523,42,254700,0,0,0,5344,312,26490,2,49180,3066,806,445,3513,1847,3071,668,36,005,002800
"Census Tract 31, Bronx County, New York",1400000US36005003100,1744,33.8,281,627,0,35,0,1168,701,559,559,130,429,1324,32,62,373,491,334,32,58100,0,0,0,1744,301,17785,0,45101,884,38,126,1100,235,894,83,36,005,003100
"Census Tract 33, Bronx County, New York",1400000US36005003300,3855,26.6,468,1337,89,0,0,2409,1880,1267,1183,125,1058,3354,133,469,446,1102,1074,130,406300,0,0,0,3833,2170,10112,9,20268,2507,99,212,2221,708,1776,159,36,005,003300
"Census Tract 35, Bronx County, New York",1400000US36005003500,3935,30.3,368,1173,25,0,0,2892,2276,1410,1347,96,1251,3670,200,376,778,1141,1119,56,420000,0,0,0,3906,1509,13765,0,26066,2098,159,419,2302,570,1984,246,36,005,003500
"Census Tract 37, Bronx County, New York",1400000US36005003700,279,45.9,88,60,0,0,0,163,131,145,145,0,145,279,0,0,67,138,65,9,-666666666,0,0,0,279,109,14923,0,-666666666,195,4,34,247,90,198,8,36,005,003700
"Census Tract 38, Bronx County, New York",1400000US36005003800,1246,31.5,516,507,0,15,0,729,193,433,384,101,283,802,23,69,292,150,237,31,350000,0,0,0,1246,423,20480,49,30694,984,0,86,823,375,705,51,36,005,003800
"Census Tract 39, Bronx County, New York",1400000US36005003900,6487,29.5,1152,944,89,0,0,5275,4302,2251,1913,105,1808,6237,243,0,641,2561,2792,0,245000,0,0,0,6405,1775,15643,15,28537,3261,35,598,4247,853,3390,267,36,005,003900
"Census Tract 40.01, Bronx County, New York",1400000US36005004001,1489,40.2,370,159,0,280,0,848,609,547,506,253,253,760,57,40,143,159,361,0,409500,0,0,0,1489,279,21945,0,49709,775,41,181,931,354,854,135,36,005,004001
"Census Tract 41, Bronx County, New York",1400000US36005004100,6208,24.2,981,1704,0,31,0,4953,3107,2186,2054,158,1896,5675,228,416,1265,2414,1229,123,342900,0,0,0,6097,3172,10939,33,18394,3698,284,794,3632,1004,2399,148,36,005,004100
"Census Tract 42, Bronx County, New York",1400000US36005004200,7848,34.8,2137,4147,70,191,0,3683,1188,2792,2748,272,2476,7091,1937,282,1356,2655,606,255,-666666666,0,0,0,7848,3711,12888,0,23250,5346,509,736,4938,2710,3763,446,36,005,004200
